Node,ID,X,Y,Demand,Kind
0,T01,1702.59,10362.74,1.26,Turbine
1,T02,1173.12,10815.51,1.65,Turbine
2,T03,2567.04,7741.76,2.14,Turbine
3,T04,522.34,10082.08,1.83,Turbine
4,T05,2306.84,6283.36,2.09,Turbine
5,T06,2703.23,6386.1,1.47,Turbine
6,T07,3388.73,7400.96,0.56,Turbine
7,T08,1322.76,10314.07,0.69,Turbine
8,T09,2105.93,5667.51,1.15,Turbine
9,T10,892.09,10422.61,0.72,Turbine
10,T11,2017.98,9862.99,2.28,Turbine
11,T12,1573.16,7899.49,1.6,Turbine
12,T13,1051.88,11184.33,1.82,Turbine
13,T14,1878.95,8103.23,2.35,Turbine
14,T15,2561.13,8198.73,1.32,Turbine
15,S01,513.93,9654.75,0.0,Substation
16,S02,1492.95,8732.37,0.0,Substation
17,S03,3138.04,6999.43,0.0,Substation
18,S04,3218.45,10550.12,0.0,Substation
19,S05,1296.05,6573.46,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
