Node,ID,X,Y,Demand,Kind
0,T01,9814.06,8126.1,1.5,Turbine
1,T02,7946.33,11603.97,0.82,Turbine
2,T03,5655.24,7886.23,0.54,Turbine
3,T04,9192.26,1545.74,2.66,Turbine
4,T05,8241.95,8810.1,1.12,Turbine
5,T06,6477.51,10877.1,1.62,Turbine
6,T07,5748.57,10200.22,1.29,Turbine
7,T08,10136.48,10196.14,0.78,Turbine
8,T09,10943.25,8757.12,2.92,Turbine
9,T10,10146.9,4475.93,1.72,Turbine
10,S01,7995.11,9104.81,0.0,Substation
11,S02,7259.48,5526.14,0.0,Substation
12,S03,6771.08,5711.34,0.0,Substation
13,S04,7186.79,7127.75,0.0,Substation
num_vessels,3
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
