Node,ID,X,Y,Demand,Kind
0,T01,3055.89,10320.34,1.87,Turbine
1,T02,4033.03,11978.57,0.83,Turbine
2,T03,3512.62,5932.46,0.97,Turbine
3,T04,1242.94,7145.91,2.87,Turbine
4,T05,3537.53,6547.87,2.64,Turbine
5,T06,903.02,6643.15,1.45,Turbine
6,T07,4176.78,10738.23,0.79,Turbine
7,T08,2824.84,7691.85,2.24,Turbine
8,T09,7596.2,7579.65,1.19,Turbine
9,T10,2648.71,2098.51,2.36,Turbine
10,S01,6887.51,8711.55,0.0,Substation
11,S02,4695.05,8767.61,0.0,Substation
12,S03,7205.74,4862.92,0.0,Substation
13,S04,4373.44,6760.01,0.0,Substation
num_vessels,3
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
