Node,ID,X,Y,Demand,Kind
0,T01,9419.89,3512.8,1.57,Turbine
1,T02,3513.47,1834.88,1.08,Turbine
2,T03,11641.18,10220.44,1.39,Turbine
3,T04,4491.07,9685.29,0.73,Turbine
4,T05,10641.26,34.59,2.31,Turbine
5,T06,6008.72,610.6,0.79,Turbine
6,T07,5420.84,9723.61,1.8,Turbine
7,T08,8507.91,8186.68,2.92,Turbine
8,T09,8319.53,9637.19,2.65,Turbine
9,T10,8984.65,5646.84,0.72,Turbine
10,S01,9751.05,3456.68,0.0,Substation
11,S02,4433.72,5358.29,0.0,Substation
12,S03,9425.13,8636.57,0.0,Substation
13,S04,3543.76,237.93,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
