Node,ID,X,Y,Demand,Kind
0,T01,5443.77,2031.68,2.35,Turbine
1,T02,1293.9,2898.2,2.07,Turbine
2,T03,10496.04,2468.07,0.65,Turbine
3,T04,1117.07,11647.93,1.66,Turbine
4,T05,6658.21,11277.37,2.81,Turbine
5,T06,6968.23,329.62,2.77,Turbine
6,T07,1001.43,2083.11,1.18,Turbine
7,T08,2079.61,960.35,1.01,Turbine
8,T09,6398.92,1893.5,2.1,Turbine
9,T10,859.81,653.96,2.73,Turbine
10,T11,502.53,4576.08,0.61,Turbine
11,T12,11886.15,5015.26,1.43,Turbine
12,T13,9953.45,2367.56,0.53,Turbine
13,T14,11394.83,8675.9,2.72,Turbine
14,T15,10822.38,11167.07,1.45,Turbine
15,S01,4712.88,5205.1,0.0,Substation
16,S02,10886.5,10068.54,0.0,Substation
17,S03,4806.42,1372.12,0.0,Substation
18,S04,7656.42,8991.56,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
