Node,ID,X,Y,Demand,Kind
0,T01,3619.51,1746.7,1.33,Turbine
1,T02,6749.73,4308.01,1.72,Turbine
2,T03,4989.72,10859.88,0.79,Turbine
3,T04,4125.62,2506.64,1.87,Turbine
4,T05,6981.81,4422.32,1.19,Turbine
5,T06,5178.06,2302.38,2.61,Turbine
6,T07,4239.51,3457.1,2.09,Turbine
7,T08,8893.35,1138.11,1.57,Turbine
8,T09,4371.53,10985.91,1.8,Turbine
9,T10,4415.54,2833.11,2.59,Turbine
10,T11,6377.42,3982.52,1.52,Turbine
11,T12,4253.67,10321.71,0.95,Turbine
12,T13,8658.93,1896.97,2.5,Turbine
13,T14,9496.94,2061.9,0.89,Turbine
14,T15,9400.63,1154.38,2.56,Turbine
15,S01,4644.19,10315.01,0.0,Substation
16,S02,8786.5,4158.43,0.0,Substation
17,S03,8004.18,10194.52,0.0,Substation
18,S04,6255.63,5510.02,0.0,Substation
19,S05,4703.67,2664.61,0.0,Substation
num_vessels,5
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
