Node,ID,X,Y,Demand,Kind
0,T01,10749.36,6725.68,2.68,Turbine
1,T02,5739.96,2519.27,1.81,Turbine
2,T03,1773.28,3092.68,0.73,Turbine
3,T04,8422.27,7690.19,1.36,Turbine
4,T05,10818.88,8299.59,0.76,Turbine
5,T06,2102.43,2673.09,2.24,Turbine
6,T07,10899.18,7577.36,0.96,Turbine
7,T08,8480.79,7390.77,1.87,Turbine
8,T09,8814.68,7574.08,1.44,Turbine
9,T10,5600.34,1845.6,1.04,Turbine
10,T11,11379.14,2289.21,2.15,Turbine
11,T12,11567.25,4245.58,1.21,Turbine
12,T13,1103.82,8861.36,0.81,Turbine
13,T14,8806.88,7901.24,2.25,Turbine
14,T15,8629.34,203.81,0.81,Turbine
15,S01,8524.16,3273.07,0.0,Substation
16,S02,5474.56,1286.82,0.0,Substation
17,S03,11366.72,5827.39,0.0,Substation
18,S04,9719.2,4498.99,0.0,Substation
19,S05,7328.92,2404.37,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
