Node,ID,X,Y,Demand,Kind
0,T01,6397.61,11877.57,0.91,Turbine
1,T02,4302.17,2095.72,0.52,Turbine
2,T03,10310.17,9738.99,2.79,Turbine
3,T04,9.97,4626.83,1.54,Turbine
4,T05,9378.45,5493.99,2.77,Turbine
5,T06,8267.42,10286.59,1.93,Turbine
6,T07,7471.66,9171.79,1.4,Turbine
7,T08,7595.03,449.81,2.04,Turbine
8,T09,2906.41,8426.88,2.69,Turbine
9,T10,1189.62,9554.99,0.95,Turbine
10,S01,1815.43,601.71,0.0,Substation
11,S02,5297.25,6486.34,0.0,Substation
12,S03,4955.51,3296.37,0.0,Substation
13,S04,1358.38,5463.46,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
