Node,ID,X,Y,Demand,Kind
0,T01,3144.47,3226.04,2.33,Turbine
1,T02,8213.06,8424.98,1.18,Turbine
2,T03,3382.22,4657.91,2.45,Turbine
3,T04,4537.66,10199.79,1.15,Turbine
4,T05,7571.79,8697.64,2.43,Turbine
5,T06,7860.79,9634.37,2.25,Turbine
6,T07,3163.43,3908.91,1.72,Turbine
7,T08,8609.69,1054.2,2.81,Turbine
8,T09,693.23,2477.03,0.82,Turbine
9,T10,5816.84,11316.57,0.53,Turbine
10,S01,1827.36,11280.08,0.0,Substation
11,S02,4478.55,7887.26,0.0,Substation
12,S03,4678.56,6852.1,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
