Node,ID,X,Y,Demand,Kind
0,T01,701.94,3883.98,1.63,Turbine
1,T02,1530.97,4654.51,1.04,Turbine
2,T03,6406.67,9121.61,2.78,Turbine
3,T04,9907.05,1651.18,1.76,Turbine
4,T05,1672.37,5171.53,1.34,Turbine
5,T06,7989.47,2375.9,1.36,Turbine
6,T07,6960.79,9924.38,1.7,Turbine
7,T08,1974.86,5042.56,1.16,Turbine
8,T09,9525.66,1814.41,2.03,Turbine
9,T10,9648.73,1307.85,2.58,Turbine
10,T11,6965.6,2272.12,1.92,Turbine
11,T12,9173.43,1923.78,1.38,Turbine
12,T13,6917.41,2989.68,1.01,Turbine
13,T14,7950.64,1388.48,0.72,Turbine
14,T15,8372.28,1903.28,2.87,Turbine
15,S01,8972.47,6517.41,0.0,Substation
16,S02,9691.67,9714.98,0.0,Substation
17,S03,9467.67,6553.8,0.0,Substation
18,S04,9891.53,2713.82,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
