Node,ID,X,Y,Demand,Kind
0,T01,9599.97,10635.64,2.22,Turbine
1,T02,6941.45,3557.15,1.68,Turbine
2,T03,4266.79,8556.17,2.29,Turbine
3,T04,10610.21,8723.18,1.62,Turbine
4,T05,8941.47,8585.17,0.87,Turbine
5,T06,6143.89,3198.55,1.89,Turbine
6,T07,4250.85,6762.9,1.47,Turbine
7,T08,10053.63,8267.14,2.06,Turbine
8,T09,9829.2,2456.33,2.95,Turbine
9,T10,10293.97,6501.76,0.8,Turbine
10,S01,10152.81,4859.24,0.0,Substation
11,S02,10081.12,3090.08,0.0,Substation
12,S03,5947.74,9453.55,0.0,Substation
13,S04,8157.09,6385.75,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
