Node,ID,X,Y,Demand,Kind
0,T01,9100.65,4710.29,2.27,Turbine
1,T02,4631.63,1669.4,1.63,Turbine
2,T03,6403.75,3610.62,2.95,Turbine
3,T04,9507.91,4830.99,0.81,Turbine
4,T05,7047.0,3599.94,1.06,Turbine
5,T06,6308.26,8118.24,0.81,Turbine
6,T07,3912.24,1776.21,0.99,Turbine
7,T08,8929.39,4962.27,0.79,Turbine
8,T09,6879.75,4224.19,1.31,Turbine
9,T10,4355.21,891.91,2.96,Turbine
10,T11,10669.7,11892.13,0.64,Turbine
11,T12,4775.05,3587.5,1.81,Turbine
12,T13,6936.28,10761.5,2.57,Turbine
13,T14,2377.08,10937.75,2.9,Turbine
14,T15,1323.11,10125.14,2.08,Turbine
15,S01,2168.49,2880.76,0.0,Substation
16,S02,9927.65,9509.99,0.0,Substation
17,S03,1503.06,9020.79,0.0,Substation
18,S04,1731.76,5856.17,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
