Node,ID,X,Y,Demand,Kind
0,T01,2235.24,10154.84,1.4,Turbine
1,T02,1912.56,6686.6,1.99,Turbine
2,T03,6625.21,4071.08,2.89,Turbine
3,T04,1305.09,7661.21,2.56,Turbine
4,T05,6742.42,4438.12,2.8,Turbine
5,T06,392.63,6388.35,1.7,Turbine
6,T07,1177.81,6015.22,0.93,Turbine
7,T08,4333.35,10194.49,0.51,Turbine
8,T09,5664.68,3134.33,1.49,Turbine
9,T10,1287.2,6704.65,1.89,Turbine
10,S01,646.39,6073.35,0.0,Substation
11,S02,5148.95,8802.53,0.0,Substation
12,S03,4350.44,4516.03,0.0,Substation
num_vessels,3
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
