Node,ID,X,Y,Demand,Kind
0,T01,3239.62,4581.77,0.8,Turbine
1,T02,11171.64,2479.2,1.72,Turbine
2,T03,5412.94,10259.86,2.2,Turbine
3,T04,5105.12,6200.37,0.83,Turbine
4,T05,5323.35,5960.61,1.24,Turbine
5,T06,4838.55,6096.32,0.85,Turbine
6,T07,5116.84,8696.04,0.86,Turbine
7,T08,5201.62,6654.45,0.68,Turbine
8,T09,2862.78,4546.78,1.43,Turbine
9,T10,6268.43,9544.58,2.3,Turbine
10,T11,7378.29,145.91,1.04,Turbine
11,T12,8633.41,5310.55,0.5,Turbine
12,T13,4933.85,7992.43,0.78,Turbine
13,T14,11978.51,348.32,2.62,Turbine
14,T15,3786.82,222.33,1.78,Turbine
15,S01,10997.74,3889.25,0.0,Substation
16,S02,11193.04,8398.55,0.0,Substation
17,S03,6308.23,2744.91,0.0,Substation
18,S04,8123.95,7529.85,0.0,Substation
num_vessels,4
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
