Node,ID,X,Y,Demand,Kind
0,T01,5582.38,2247.69,2.82,Turbine
1,T02,2914.4,6773.51,2.15,Turbine
2,T03,3833.18,6432.37,0.64,Turbine
3,T04,4028.29,7900.06,0.79,Turbine
4,T05,4105.21,6903.41,0.53,Turbine
5,T06,3262.93,7013.11,1.1,Turbine
6,T07,7601.65,8797.16,1.98,Turbine
7,T08,10212.59,9362.15,2.81,Turbine
8,T09,10786.54,10301.95,1.39,Turbine
9,T10,6939.4,9713.18,2.6,Turbine
10,T11,6098.91,2325.8,2.59,Turbine
11,T12,9977.8,10114.12,2.42,Turbine
12,T13,11482.2,9276.4,2.83,Turbine
13,T14,3960.55,7317.86,1.01,Turbine
14,T15,3198.31,7530.66,2.2,Turbine
15,S01,3096.29,7793.16,0.0,Substation
16,S02,9527.19,3178.02,0.0,Substation
17,S03,9433.28,6456.7,0.0,Substation
18,S04,9395.71,4775.03,0.0,Substation
19,S05,3800.48,7558.19,0.0,Substation
num_vessels,5
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,7
