Node,ID,X,Y,Demand,Kind
0,T01,8912.45,11341.6,1.91,Turbine
1,T02,2431.85,5872.34,2.93,Turbine
2,T03,1487.51,5713.26,2.83,Turbine
3,T04,2167.48,6430.89,1.68,Turbine
4,T05,2887.57,5885.87,0.61,Turbine
5,T06,9662.58,11753.66,1.58,Turbine
6,T07,5979.02,2519.78,2.49,Turbine
7,T08,5915.64,3169.75,2.62,Turbine
8,T09,9127.74,7239.45,1.35,Turbine
9,T10,3058.9,5189.25,2.26,Turbine
10,T11,2847.15,160.02,2.96,Turbine
11,T12,11095.91,5202.28,2.84,Turbine
12,T13,8293.73,7142.4,1.37,Turbine
13,T14,3835.28,11812.1,2.71,Turbine
14,T15,388.24,8840.14,2.29,Turbine
15,S01,976.95,2639.97,0.0,Substation
16,S02,4830.37,5572.94,0.0,Substation
17,S03,9124.4,623.29,0.0,Substation
18,S04,483.06,3382.06,0.0,Substation
num_vessels,5
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,3
