Node,ID,X,Y,Demand,Kind
0,T01,6252.9,10100.31,1.05,Turbine
1,T02,468.55,2299.94,1.77,Turbine
2,T03,4824.77,5530.55,2.69,Turbine
3,T04,9182.19,1991.84,1.24,Turbine
4,T05,1945.76,2918.8,2.22,Turbine
5,T06,9427.57,11262.9,1.45,Turbine
6,T07,5300.05,8617.46,2.4,Turbine
7,T08,4537.57,5248.14,1.2,Turbine
8,T09,6352.43,9532.19,2.07,Turbine
9,T10,1559.58,3447.55,1.8,Turbine
10,T11,1338.01,4022.55,2.02,Turbine
11,T12,9809.21,3120.27,2.88,Turbine
12,T13,5936.24,7348.88,2.27,Turbine
13,T14,7076.8,8786.85,2.01,Turbine
14,T15,3546.56,6451.36,0.88,Turbine
15,T16,7550.55,3856.84,1.62,Turbine
16,T17,7732.09,8546.83,1.36,Turbine
17,T18,6250.79,2576.74,1.84,Turbine
18,T19,8223.0,4055.16,1.99,Turbine
19,T20,4395.03,7940.86,2.44,Turbine
20,T21,2960.25,7399.07,0.57,Turbine
21,T22,8034.5,4238.7,2.69,Turbine
22,T23,262.62,3144.6,0.7,Turbine
23,T24,9210.68,4184.18,1.39,Turbine
24,T25,6406.17,5576.41,1.53,Turbine
25,T26,9952.41,4712.28,1.06,Turbine
26,T27,3693.95,3873.88,0.79,Turbine
27,T28,4739.7,37.18,2.3,Turbine
28,T29,1841.75,10286.98,2.32,Turbine
29,T30,8571.59,363.99,1.58,Turbine
30,T31,8774.37,10857.02,1.7,Turbine
31,T32,3223.25,6274.02,0.75,Turbine
32,T33,1140.88,5923.76,1.94,Turbine
33,T34,11594.46,7564.66,1.42,Turbine
34,T35,2799.19,891.92,1.04,Turbine
35,T36,6153.31,11199.32,1.59,Turbine
36,T37,9371.19,9576.53,2.49,Turbine
37,T38,754.44,9949.26,0.82,Turbine
38,T39,2860.63,10339.87,1.53,Turbine
39,T40,4624.04,2724.21,1.06,Turbine
40,T41,3995.45,4531.06,1.41,Turbine
41,T42,4859.2,1715.55,2.39,Turbine
42,T43,2888.36,3549.86,2.9,Turbine
43,T44,6872.41,5563.91,0.61,Turbine
44,T45,11170.04,8525.13,0.67,Turbine
45,T46,2243.74,1238.7,2.36,Turbine
46,T47,234.21,7031.21,2.59,Turbine
47,T48,2409.7,809.52,2.03,Turbine
48,T49,5215.37,7589.83,2.12,Turbine
49,T50,309.24,8794.43,2.0,Turbine
50,T51,2809.58,6282.22,0.58,Turbine
51,T52,8168.67,8883.41,2.03,Turbine
52,T53,9159.54,4581.64,1.14,Turbine
53,T54,8447.28,674.49,1.88,Turbine
54,T55,3617.83,478.6,2.53,Turbine
55,T56,9224.94,1128.85,1.66,Turbine
56,T57,6876.74,3207.97,1.54,Turbine
57,T58,1894.97,2189.17,1.52,Turbine
58,T59,5108.96,8433.89,2.67,Turbine
59,T60,7084.13,9778.21,0.78,Turbine
60,T61,10958.76,9833.41,1.16,Turbine
61,T62,3190.66,5455.12,2.17,Turbine
62,T63,3816.34,7351.3,1.44,Turbine
63,T64,2933.41,185.14,1.99,Turbine
64,T65,5724.4,9335.5,1.98,Turbine
65,T66,5229.5,3506.67,1.19,Turbine
66,T67,710.37,1349.93,2.59,Turbine
67,T68,4083.7,9248.83,1.03,Turbine
68,T69,4825.6,1406.98,1.03,Turbine
69,T70,10350.73,5754.77,1.06,Turbine
70,T71,7474.71,4852.19,2.16,Turbine
71,T72,11770.82,11190.65,2.85,Turbine
72,T73,4973.09,10796.78,2.14,Turbine
73,T74,552.54,994.93,2.27,Turbine
74,T75,7048.32,1579.54,1.3,Turbine
75,T76,2555.86,7114.06,2.32,Turbine
76,T77,10629.3,5080.83,2.14,Turbine
77,T78,1789.56,5009.46,1.13,Turbine
78,T79,10989.54,5369.62,0.78,Turbine
79,T80,7658.53,2900.35,0.97,Turbine
80,T81,7985.22,8661.11,1.51,Turbine
81,T82,6831.55,7076.75,2.46,Turbine
82,T83,1965.96,3396.21,1.94,Turbine
83,T84,9113.61,329.43,0.64,Turbine
84,T85,1466.85,5975.58,1.83,Turbine
85,T86,973.85,6759.31,2.8,Turbine
86,T87,1284.78,4795.56,0.82,Turbine
87,T88,11077.44,11745.13,1.52,Turbine
88,T89,4286.23,10680.51,0.74,Turbine
89,T90,6599.93,9458.76,2.23,Turbine
90,T91,4859.76,7915.6,1.33,Turbine
91,T92,9375.12,1831.67,1.98,Turbine
92,T93,5905.58,5955.22,2.44,Turbine
93,T94,7187.6,10225.2,1.46,Turbine
94,T95,5593.26,367.22,1.73,Turbine
95,T96,1515.34,3783.14,2.62,Turbine
96,T97,9052.45,7914.76,1.71,Turbine
97,T98,8828.76,1122.23,1.09,Turbine
98,T99,4295.49,3776.13,1.24,Turbine
99,T100,798.12,3904.76,1.69,Turbine
100,S01,1255.71,4416.82,0.0,Substation
101,S02,832.42,4984.14,0.0,Substation
102,S03,8347.06,2588.39,0.0,Substation
103,S04,6152.51,8740.16,0.0,Substation
104,S05,6000.22,142.96,0.0,Substation
105,S06,3629.27,4463.69,0.0,Substation
106,S07,9125.91,7151.52,0.0,Substation
107,S08,9772.35,7437.62,0.0,Substation
num_vessels,8
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
