Node,ID,X,Y,Demand,Kind
0,T01,7013.64,1349.62,1.74,Turbine
1,T02,8937.43,1295.51,1.58,Turbine
2,T03,10405.74,1514.32,2.13,Turbine
3,T04,3249.07,2981.42,2.93,Turbine
4,T05,11459.47,2452.91,2.56,Turbine
5,T06,9337.88,5006.23,2.69,Turbine
6,T07,10669.29,2480.48,2.49,Turbine
7,T08,7142.61,4085.02,1.0,Turbine
8,T09,6547.8,1020.6,1.14,Turbine
9,T10,6297.78,1101.39,2.02,Turbine
10,T11,5805.66,547.86,1.0,Turbine
11,T12,6905.45,5773.54,1.28,Turbine
12,T13,2894.84,3533.38,2.58,Turbine
13,T14,6685.6,5426.99,1.43,Turbine
14,T15,8877.81,11377.62,1.39,Turbine
15,T16,7108.91,2140.29,0.77,Turbine
16,T17,9331.1,11376.83,1.32,Turbine
17,T18,9826.39,4928.28,2.33,Turbine
18,T19,9790.7,4509.01,1.46,Turbine
19,T20,10963.95,2029.42,2.21,Turbine
20,T21,9576.4,10769.01,1.3,Turbine
21,T22,3604.03,3346.49,1.93,Turbine
22,T23,3373.06,4087.0,2.87,Turbine
23,T24,9510.54,3899.4,0.92,Turbine
24,T25,5848.92,1007.24,2.26,Turbine
25,T26,9855.07,10416.4,1.94,Turbine
26,T27,3332.22,3325.18,2.62,Turbine
27,T28,9712.49,11381.44,2.7,Turbine
28,T29,6879.08,6774.93,2.87,Turbine
29,T30,7505.08,3359.18,0.74,Turbine
30,T31,9931.26,3241.89,1.59,Turbine
31,T32,6878.43,3424.64,1.78,Turbine
32,T33,5862.61,6591.77,1.77,Turbine
33,T34,7138.88,4553.52,1.9,Turbine
34,T35,7568.55,4259.53,2.24,Turbine
35,T36,10026.65,4704.51,0.53,Turbine
36,T37,7293.97,5029.28,1.84,Turbine
37,T38,3962.63,3389.94,2.51,Turbine
38,T39,10372.42,1768.85,2.78,Turbine
39,T40,7832.8,1317.65,2.33,Turbine
40,T41,10353.77,5830.69,2.92,Turbine
41,T42,10253.38,11189.48,1.84,Turbine
42,T43,9584.51,11164.7,2.27,Turbine
43,T44,7812.93,1816.9,1.0,Turbine
44,T45,6964.87,6110.41,1.27,Turbine
45,T46,9566.77,10157.53,2.39,Turbine
46,T47,9082.78,2518.45,2.87,Turbine
47,T48,7815.63,4331.86,0.95,Turbine
48,T49,7026.64,2425.91,2.6,Turbine
49,T50,11253.88,1857.62,1.0,Turbine
50,T51,8878.76,1687.36,1.47,Turbine
51,T52,10300.64,4167.06,0.72,Turbine
52,T53,10976.24,1660.81,0.51,Turbine
53,T54,10131.46,3899.5,1.64,Turbine
54,T55,7179.74,5758.29,1.23,Turbine
55,T56,7502.81,4507.28,1.15,Turbine
56,T57,10787.81,2707.4,0.95,Turbine
57,T58,2861.53,3272.04,1.1,Turbine
58,T59,6691.39,1574.73,1.63,Turbine
59,T60,8592.37,2491.13,1.01,Turbine
60,T61,6181.3,5518.64,2.02,Turbine
61,T62,7261.25,1246.08,0.84,Turbine
62,T63,10580.84,2197.24,2.88,Turbine
63,T64,6976.78,552.36,2.67,Turbine
64,T65,6732.62,6306.03,0.86,Turbine
65,T66,7011.41,1756.92,2.82,Turbine
66,T67,3783.98,3809.98,2.05,Turbine
67,T68,10768.8,1401.85,2.35,Turbine
68,T69,6779.8,4925.8,1.65,Turbine
69,T70,2022.08,3056.73,1.92,Turbine
70,T71,6971.61,11530.6,2.53,Turbine
71,T72,3645.44,8960.24,2.87,Turbine
72,T73,7221.73,8665.79,0.57,Turbine
73,T74,3770.04,6956.2,1.32,Turbine
74,T75,5347.66,1603.69,2.23,Turbine
75,T76,7309.44,107.91,1.68,Turbine
76,T77,119.48,11063.94,1.19,Turbine
77,T78,9526.31,5496.85,1.5,Turbine
78,T79,2081.72,6446.77,2.61,Turbine
79,T80,1147.95,8545.02,2.74,Turbine
80,T81,3588.79,10231.63,1.88,Turbine
81,T82,4238.48,7604.05,0.71,Turbine
82,T83,2953.46,10390.24,1.98,Turbine
83,T84,8113.23,9835.13,1.81,Turbine
84,T85,10879.23,2999.68,0.95,Turbine
85,T86,6463.36,9760.97,1.47,Turbine
86,T87,9768.91,11658.74,2.66,Turbine
87,T88,6508.52,10423.58,2.74,Turbine
88,T89,4339.16,6382.76,1.17,Turbine
89,T90,7883.78,860.45,2.16,Turbine
90,T91,11333.64,2833.58,2.7,Turbine
91,T92,6934.09,6374.65,1.6,Turbine
92,T93,4223.57,4048.75,2.18,Turbine
93,T94,11770.91,4531.44,0.96,Turbine
94,T95,1643.27,2151.76,2.42,Turbine
95,T96,1453.21,5314.24,2.84,Turbine
96,T97,7103.58,3853.19,0.81,Turbine
97,T98,76.56,6600.49,2.71,Turbine
98,T99,5330.87,1901.41,2.26,Turbine
99,T100,5840.58,11127.48,1.09,Turbine
100,S01,6847.69,10737.43,0.0,Substation
101,S02,10266.07,10316.88,0.0,Substation
102,S03,4715.83,11479.24,0.0,Substation
103,S04,1838.94,8950.09,0.0,Substation
104,S05,8683.69,9807.84,0.0,Substation
105,S06,10960.83,5659.87,0.0,Substation
106,S07,2615.15,3654.13,0.0,Substation
107,S08,2679.57,6079.84,0.0,Substation
108,S09,8260.74,777.82,0.0,Substation
109,S10,203.36,3490.16,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
