Node,ID,X,Y,Demand,Kind
0,T01,9829.98,9378.83,1.13,Turbine
1,T02,820.2,6470.73,1.49,Turbine
2,T03,7493.15,10451.2,0.63,Turbine
3,T04,11299.52,5004.87,1.44,Turbine
4,T05,9856.82,8772.35,0.6,Turbine
5,T06,5501.96,3393.72,1.64,Turbine
6,T07,10726.25,4816.95,2.71,Turbine
7,T08,9199.46,9830.58,1.83,Turbine
8,T09,6696.22,4034.89,1.0,Turbine
9,T10,9029.95,2877.98,1.53,Turbine
10,T11,7941.4,10830.99,2.06,Turbine
11,T12,5370.59,9636.38,1.8,Turbine
12,T13,6990.84,10566.49,0.81,Turbine
13,T14,6951.76,5332.67,2.11,Turbine
14,T15,11751.09,5060.33,2.54,Turbine
15,T16,7161.58,4843.06,2.07,Turbine
16,T17,3805.79,4559.82,2.12,Turbine
17,T18,3447.22,3989.18,0.92,Turbine
18,T19,6736.4,8673.98,0.8,Turbine
19,T20,1191.2,5533.12,0.65,Turbine
20,T21,8732.43,3119.98,1.41,Turbine
21,T22,7082.5,11167.45,1.75,Turbine
22,T23,6632.33,10642.4,0.74,Turbine
23,T24,11070.58,4253.22,2.54,Turbine
24,T25,6093.11,9162.85,1.28,Turbine
25,T26,10568.75,4319.46,1.92,Turbine
26,T27,5577.2,4073.54,1.18,Turbine
27,T28,1567.35,6298.92,1.64,Turbine
28,T29,5939.01,9515.47,0.79,Turbine
29,T30,6014.76,2974.51,1.09,Turbine
30,T31,7865.31,10554.32,1.56,Turbine
31,T32,5524.85,3737.39,2.74,Turbine
32,T33,11201.14,4560.43,2.33,Turbine
33,T34,6856.02,9059.33,0.96,Turbine
34,T35,10819.03,4568.44,0.95,Turbine
35,T36,7311.72,10753.46,2.59,Turbine
36,T37,7692.58,11536.28,1.4,Turbine
37,T38,4504.91,3394.83,2.91,Turbine
38,T39,9532.04,9430.88,2.71,Turbine
39,T40,5411.63,3065.86,2.81,Turbine
40,T41,6368.37,5260.43,2.36,Turbine
41,T42,10031.1,8498.62,1.53,Turbine
42,T43,4879.04,4200.71,1.07,Turbine
43,T44,10301.23,3765.62,2.83,Turbine
44,T45,3754.41,4302.11,1.62,Turbine
45,T46,641.44,6844.56,0.88,Turbine
46,T47,9528.3,2622.81,1.94,Turbine
47,T48,9817.84,3532.91,1.85,Turbine
48,T49,5969.3,10358.31,0.73,Turbine
49,T50,5609.02,9125.96,1.54,Turbine
50,T51,1354.28,5849.63,1.44,Turbine
51,T52,1057.38,6287.28,2.96,Turbine
52,T53,9665.85,2900.52,1.65,Turbine
53,T54,1438.19,6659.08,1.98,Turbine
54,T55,7666.01,5375.08,2.76,Turbine
55,T56,7198.54,10281.2,0.78,Turbine
56,T57,6715.34,10964.56,1.14,Turbine
57,T58,6452.12,4715.38,0.58,Turbine
58,T59,9277.39,9072.28,1.47,Turbine
59,T60,10372.42,9552.38,1.72,Turbine
60,T61,5856.9,10739.66,1.93,Turbine
61,T62,6607.87,9605.5,1.52,Turbine
62,T63,763.58,5889.3,2.74,Turbine
63,T64,6111.11,4358.84,0.69,Turbine
64,T65,6406.7,8935.46,2.2,Turbine
65,T66,6719.26,4690.98,1.26,Turbine
66,T67,7212.6,9776.13,0.71,Turbine
67,T68,3508.39,4732.14,1.23,Turbine
68,T69,7873.89,4748.35,0.67,Turbine
69,T70,6753.49,11219.53,0.62,Turbine
70,T71,7923.43,11135.04,1.0,Turbine
71,T72,6743.0,10385.77,1.06,Turbine
72,T73,10214.53,3177.69,2.75,Turbine
73,T74,6023.25,8433.79,1.84,Turbine
74,T75,7623.78,9857.1,2.16,Turbine
75,T76,10143.18,9050.5,2.8,Turbine
76,T77,10358.43,8616.29,2.55,Turbine
77,T78,9684.26,9851.1,1.91,Turbine
78,T79,11415.31,3756.21,2.07,Turbine
79,T80,10321.6,4511.86,1.54,Turbine
80,T81,5929.16,9914.95,2.79,Turbine
81,T82,9415.7,10123.82,1.5,Turbine
82,T83,10243.45,4110.08,1.76,Turbine
83,T84,6396.66,9454.03,2.98,Turbine
84,T85,3042.58,4358.99,1.09,Turbine
85,T86,10744.05,4022.86,1.9,Turbine
86,T87,5809.74,3794.01,2.19,Turbine
87,T88,289.91,6203.59,0.8,Turbine
88,T89,7409.88,11202.84,2.38,Turbine
89,T90,3484.72,5541.69,2.57,Turbine
90,T91,6128.98,9758.76,1.62,Turbine
91,T92,512.9,5770.71,2.68,Turbine
92,T93,11014.53,5127.93,2.96,Turbine
93,T94,7547.97,4125.19,0.77,Turbine
94,T95,6595.44,10109.5,0.75,Turbine
95,T96,11546.38,4676.36,1.73,Turbine
96,T97,7552.46,10889.06,2.11,Turbine
97,T98,9402.3,2940.41,2.43,Turbine
98,T99,11505.78,4321.44,2.42,Turbine
99,T100,11708.51,3919.1,1.23,Turbine
100,S01,6964.95,5050.61,0.0,Substation
101,S02,8795.27,6193.14,0.0,Substation
102,S03,9765.81,9095.33,0.0,Substation
103,S04,8329.66,11436.33,0.0,Substation
104,S05,10733.93,10925.58,0.0,Substation
105,S06,9713.89,7782.82,0.0,Substation
106,S07,1631.83,5015.21,0.0,Substation
107,S08,5045.39,11425.94,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
