Node,ID,X,Y,Demand,Kind
0,T01,10201.1,7441.77,1.61,Turbine
1,T02,7630.8,6466.76,1.51,Turbine
2,T03,3942.96,3886.0,1.9,Turbine
3,T04,3260.82,3027.01,1.61,Turbine
4,T05,1748.96,4477.4,2.74,Turbine
5,T06,10909.44,7049.5,2.77,Turbine
6,T07,3583.23,3321.83,2.01,Turbine
7,T08,10949.39,8399.68,1.91,Turbine
8,T09,9362.31,7313.46,1.71,Turbine
9,T10,4458.67,3772.88,2.51,Turbine
10,T11,9476.76,8067.84,2.53,Turbine
11,T12,3038.15,4961.39,0.63,Turbine
12,T13,3333.44,3689.26,2.94,Turbine
13,T14,11013.59,7748.69,2.25,Turbine
14,T15,3522.93,3029.14,2.34,Turbine
15,T16,3361.19,4148.86,1.63,Turbine
16,T17,1552.82,10840.82,2.43,Turbine
17,T18,1123.18,7203.57,1.65,Turbine
18,T19,6181.82,7247.5,1.15,Turbine
19,T20,2770.43,5115.7,1.77,Turbine
20,T21,6595.65,6120.33,2.5,Turbine
21,T22,10439.26,7722.49,0.88,Turbine
22,T23,9371.36,6703.98,2.6,Turbine
23,T24,1163.14,6156.81,2.8,Turbine
24,T25,2741.9,4026.1,1.86,Turbine
25,T26,1402.61,4304.78,1.27,Turbine
26,T27,11137.53,7409.99,2.34,Turbine
27,T28,1121.67,11476.1,2.04,Turbine
28,T29,10705.23,7280.8,1.01,Turbine
29,T30,11204.27,8126.99,2.08,Turbine
30,T31,2163.38,10992.45,0.61,Turbine
31,T32,9457.62,8623.69,2.46,Turbine
32,T33,10356.11,8475.18,1.9,Turbine
33,T34,10685.1,6613.12,0.66,Turbine
34,T35,2076.57,3991.73,1.81,Turbine
35,T36,2481.03,5112.62,2.63,Turbine
36,T37,8618.59,9443.1,0.54,Turbine
37,T38,6611.37,6708.77,1.99,Turbine
38,T39,2756.19,4386.29,0.96,Turbine
39,T40,9795.3,9015.52,2.44,Turbine
40,T41,999.71,10726.3,2.25,Turbine
41,T42,9587.88,9469.2,1.25,Turbine
42,T43,10098.32,7803.8,1.59,Turbine
43,T44,8938.99,9607.23,2.94,Turbine
44,T45,1267.87,6947.81,1.95,Turbine
45,T46,3468.74,5079.77,2.48,Turbine
46,T47,3218.89,4558.13,2.56,Turbine
47,T48,9886.21,6873.56,2.72,Turbine
48,T49,11323.82,7032.02,1.68,Turbine
49,T50,3184.32,5221.33,2.16,Turbine
50,T51,11330.51,6611.41,1.38,Turbine
51,T52,4212.71,3457.81,2.27,Turbine
52,T53,1239.33,11092.14,2.67,Turbine
53,T54,2099.16,7370.1,2.46,Turbine
54,T55,1604.89,6708.4,2.54,Turbine
55,T56,2230.43,4503.79,1.51,Turbine
56,T57,1967.93,10318.39,2.78,Turbine
57,T58,2607.78,10381.47,2.07,Turbine
58,T59,1370.88,10526.58,2.93,Turbine
59,T60,10933.56,8068.3,2.09,Turbine
60,T61,330.85,7184.35,0.74,Turbine
61,T62,1679.64,3674.66,2.38,Turbine
62,T63,1678.89,6346.21,1.54,Turbine
63,T64,1807.57,5195.93,2.78,Turbine
64,T65,9486.57,8908.43,1.8,Turbine
65,T66,3293.65,4809.18,0.67,Turbine
66,T67,10499.05,10335.03,0.91,Turbine
67,T68,4387.31,5738.96,1.35,Turbine
68,T69,9176.51,8831.28,2.68,Turbine
69,T70,9877.28,7275.05,2.58,Turbine
70,T71,4214.08,5134.38,2.48,Turbine
71,T72,4416.72,3559.31,0.69,Turbine
72,T73,6965.36,4717.9,2.52,Turbine
73,T74,6268.65,8336.12,2.43,Turbine
74,T75,11867.11,10983.42,1.33,Turbine
75,T76,6787.7,3501.28,1.82,Turbine
76,T77,9964.49,5255.71,1.25,Turbine
77,T78,7156.64,11294.87,1.26,Turbine
78,T79,9199.03,11746.51,0.98,Turbine
79,T80,11954.87,4836.42,1.5,Turbine
80,T81,9155.52,6902.92,2.84,Turbine
81,T82,10779.34,5182.04,0.91,Turbine
82,T83,416.46,9552.53,0.84,Turbine
83,T84,9219.33,10981.59,0.54,Turbine
84,T85,5652.89,1469.63,1.47,Turbine
85,T86,8251.75,11458.62,1.88,Turbine
86,T87,6994.04,381.82,1.12,Turbine
87,T88,2743.03,110.87,2.31,Turbine
88,T89,7727.1,10677.76,2.87,Turbine
89,T90,9502.34,1362.37,1.73,Turbine
90,T91,11390.02,1689.73,1.28,Turbine
91,T92,6223.33,11743.58,0.81,Turbine
92,T93,2522.95,6289.67,1.37,Turbine
93,T94,11922.63,6223.85,2.09,Turbine
94,T95,1634.26,1979.07,1.92,Turbine
95,T96,7141.91,4910.94,2.82,Turbine
96,T97,4020.16,5627.36,2.06,Turbine
97,T98,2660.65,1417.86,0.88,Turbine
98,T99,11475.91,7535.96,2.35,Turbine
99,T100,9006.31,4834.54,2.32,Turbine
100,S01,6024.7,7525.46,0.0,Substation
101,S02,9029.28,9989.8,0.0,Substation
102,S03,3067.4,5560.74,0.0,Substation
103,S04,1184.87,3767.26,0.0,Substation
104,S05,10220.9,1836.11,0.0,Substation
105,S06,2878.46,10213.5,0.0,Substation
106,S07,10175.13,2468.2,0.0,Substation
107,S08,7028.26,1946.36,0.0,Substation
108,S09,1082.2,2225.17,0.0,Substation
109,S10,4031.72,10864.18,0.0,Substation
num_vessels,8
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
