Node,ID,X,Y,Demand,Kind
0,T01,4449.11,2514.05,1.27,Turbine
1,T02,5121.94,5729.0,0.72,Turbine
2,T03,8470.58,10086.44,2.39,Turbine
3,T04,8233.34,8914.05,2.36,Turbine
4,T05,7681.13,4025.99,2.32,Turbine
5,T06,8426.97,8477.68,0.83,Turbine
6,T07,6424.45,2261.73,2.73,Turbine
7,T08,8051.8,9416.15,2.81,Turbine
8,T09,6493.43,7055.56,2.56,Turbine
9,T10,4657.82,5186.55,0.91,Turbine
10,T11,4620.44,1644.06,1.61,Turbine
11,T12,3966.02,2259.05,0.67,Turbine
12,T13,5098.5,745.87,0.79,Turbine
13,T14,6613.23,10139.5,1.0,Turbine
14,T15,7751.01,9657.82,2.26,Turbine
15,T16,6832.49,6395.29,0.73,Turbine
16,T17,6096.89,5653.84,0.84,Turbine
17,T18,6645.46,5515.05,2.65,Turbine
18,T19,7028.98,10158.05,1.48,Turbine
19,T20,8368.65,10335.85,2.09,Turbine
20,T21,4687.66,5813.72,0.56,Turbine
21,T22,6149.59,509.94,1.65,Turbine
22,T23,5996.95,2013.28,2.97,Turbine
23,T24,5007.83,1826.02,2.74,Turbine
24,T25,6215.63,6350.54,1.61,Turbine
25,T26,5902.61,6318.22,2.48,Turbine
26,T27,5924.58,6045.29,2.57,Turbine
27,T28,6341.55,1502.71,1.97,Turbine
28,T29,7420.99,10818.97,2.03,Turbine
29,T30,8352.1,4456.59,0.82,Turbine
30,T31,6421.7,10609.16,2.08,Turbine
31,T32,6415.42,9149.66,1.36,Turbine
32,T33,7226.6,10564.03,1.24,Turbine
33,T34,8138.25,9801.0,2.07,Turbine
34,T35,5659.12,1810.62,2.08,Turbine
35,T36,4172.85,1521.08,2.32,Turbine
36,T37,5560.45,5549.1,1.94,Turbine
37,T38,8113.85,10302.37,0.78,Turbine
38,T39,6719.54,5926.54,1.24,Turbine
39,T40,9028.92,8028.16,2.61,Turbine
40,T41,5354.94,1232.57,2.36,Turbine
41,T42,4587.55,1158.15,1.02,Turbine
42,T43,7212.89,8518.69,2.18,Turbine
43,T44,7725.09,9223.25,0.55,Turbine
44,T45,8053.27,5253.52,2.06,Turbine
45,T46,5200.97,6118.29,1.0,Turbine
46,T47,6257.62,887.36,2.08,Turbine
47,T48,5082.81,5402.8,1.44,Turbine
48,T49,8416.48,10587.83,1.76,Turbine
49,T50,7870.16,10523.01,0.74,Turbine
50,T51,8920.12,9189.62,0.51,Turbine
51,T52,8668.94,10319.75,2.19,Turbine
52,T53,7628.51,10070.68,2.06,Turbine
53,T54,7746.16,11069.17,1.2,Turbine
54,T55,4830.27,2258.92,1.39,Turbine
55,T56,8070.02,4098.7,2.61,Turbine
56,T57,6396.57,1748.85,1.13,Turbine
57,T58,6255.8,4781.02,2.72,Turbine
58,T59,5555.37,2173.85,2.15,Turbine
59,T60,6217.61,1229.96,1.19,Turbine
60,T61,5250.89,4706.85,0.92,Turbine
61,T62,7833.61,3782.0,1.66,Turbine
62,T63,6725.9,10697.03,0.5,Turbine
63,T64,6420.23,10909.36,2.27,Turbine
64,T65,7135.45,9897.1,1.75,Turbine
65,T66,6115.08,1685.24,2.1,Turbine
66,T67,3776.79,2009.14,1.54,Turbine
67,T68,5753.51,5163.06,2.68,Turbine
68,T69,7328.05,2435.93,0.85,Turbine
69,T70,6651.95,9805.28,1.0,Turbine
70,T71,7343.17,9640.96,2.6,Turbine
71,T72,9419.39,10029.44,2.24,Turbine
72,T73,7550.44,4331.88,1.77,Turbine
73,T74,8320.87,8183.54,2.82,Turbine
74,T75,6301.66,10022.7,0.56,Turbine
75,T76,8611.31,9163.8,2.28,Turbine
76,T77,4085.56,853.32,1.08,Turbine
77,T78,6917.87,11192.08,2.79,Turbine
78,T79,8513.54,9452.54,2.09,Turbine
79,T80,5790.57,876.69,2.06,Turbine
80,T81,6666.99,724.96,0.76,Turbine
81,T82,7153.82,9466.14,2.16,Turbine
82,T83,8028.68,8592.68,1.6,Turbine
83,T84,4927.76,534.17,1.38,Turbine
84,T85,5059.36,1348.4,1.03,Turbine
85,T86,4626.55,5516.98,2.78,Turbine
86,T87,6974.49,10849.32,2.37,Turbine
87,T88,7549.22,10425.84,1.51,Turbine
88,T89,8761.98,8757.11,1.0,Turbine
89,T90,6103.78,5283.9,0.81,Turbine
90,T91,5309.98,2409.6,2.13,Turbine
91,T92,5541.9,2939.82,0.87,Turbine
92,T93,4661.89,6450.36,0.76,Turbine
93,T94,6472.23,1135.85,2.27,Turbine
94,T95,6834.23,1320.74,2.16,Turbine
95,T96,4400.24,740.49,1.62,Turbine
96,T97,7664.6,4975.46,1.16,Turbine
97,T98,4762.84,1961.15,2.48,Turbine
98,T99,6223.42,6090.51,1.32,Turbine
99,T100,3830.13,1225.49,2.23,Turbine
100,S01,4661.5,9926.17,0.0,Substation
101,S02,3986.11,4412.91,0.0,Substation
102,S03,6716.25,3310.3,0.0,Substation
103,S04,6492.67,8011.59,0.0,Substation
104,S05,4815.57,6925.53,0.0,Substation
105,S06,8151.87,2016.67,0.0,Substation
106,S07,5258.27,3676.89,0.0,Substation
107,S08,4810.73,3914.99,0.0,Substation
num_vessels,8
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
