Node,ID,X,Y,Demand,Kind
0,T01,2418.49,11052.01,0.76,Turbine
1,T02,740.1,4338.54,2.49,Turbine
2,T03,2874.38,11578.06,1.95,Turbine
3,T04,1508.58,798.23,2.1,Turbine
4,T05,8164.82,11207.07,2.48,Turbine
5,T06,1823.92,1362.32,1.98,Turbine
6,T07,2252.64,10312.83,0.65,Turbine
7,T08,1801.96,3596.42,2.87,Turbine
8,T09,7056.1,10927.13,2.43,Turbine
9,T10,8736.82,9157.78,0.99,Turbine
10,T11,7952.57,9963.12,1.47,Turbine
11,T12,2602.6,10051.34,0.76,Turbine
12,T13,7472.23,9299.21,1.66,Turbine
13,T14,2276.31,3938.68,1.23,Turbine
14,T15,1613.95,4740.5,1.98,Turbine
15,T16,7362.71,9547.03,1.49,Turbine
16,T17,1288.85,5556.02,1.94,Turbine
17,T18,1076.05,8992.46,1.72,Turbine
18,T19,7761.87,8877.73,2.52,Turbine
19,T20,7852.82,10298.17,1.23,Turbine
20,T21,7260.91,9943.01,2.05,Turbine
21,T22,9337.39,4034.16,1.58,Turbine
22,T23,8389.47,9483.94,0.71,Turbine
23,T24,2739.36,10799.92,1.91,Turbine
24,T25,2045.63,416.45,2.4,Turbine
25,T26,8709.51,3927.65,2.16,Turbine
26,T27,1320.47,5186.12,1.98,Turbine
27,T28,2040.06,5274.96,0.71,Turbine
28,T29,8497.43,10355.5,0.62,Turbine
29,T30,391.49,3579.65,1.8,Turbine
30,T31,2669.86,973.6,2.58,Turbine
31,T32,1590.28,9474.33,1.63,Turbine
32,T33,1253.46,4.36,1.95,Turbine
33,T34,9112.18,4678.26,0.88,Turbine
34,T35,1322.42,431.1,2.64,Turbine
35,T36,2629.45,3049.47,1.38,Turbine
36,T37,2634.94,590.46,2.79,Turbine
37,T38,960.07,5485.95,2.21,Turbine
38,T39,7496.02,8319.79,0.86,Turbine
39,T40,1980.49,9277.21,2.91,Turbine
40,T41,2790.66,11087.46,1.82,Turbine
41,T42,1085.83,8531.99,0.78,Turbine
42,T43,585.19,3790.26,2.45,Turbine
43,T44,6412.92,9668.49,2.89,Turbine
44,T45,1096.69,3096.93,2.52,Turbine
45,T46,656.87,5727.69,1.3,Turbine
46,T47,7389.63,10573.72,1.96,Turbine
47,T48,1640.06,5271.51,1.62,Turbine
48,T49,2952.46,4243.11,2.74,Turbine
49,T50,1650.09,10097.14,0.92,Turbine
50,T51,1534.33,10812.63,2.74,Turbine
51,T52,2102.7,922.75,2.26,Turbine
52,T53,1459.74,3926.37,1.02,Turbine
53,T54,9964.63,5080.7,1.26,Turbine
54,T55,1468.4,9222.34,1.35,Turbine
55,T56,8930.23,8818.23,1.34,Turbine
56,T57,9007.85,3859.04,1.55,Turbine
57,T58,7129.61,11280.68,2.64,Turbine
58,T59,2863.78,10393.2,0.93,Turbine
59,T60,3151.65,10104.84,1.79,Turbine
60,T61,8609.84,8475.44,1.93,Turbine
61,T62,7113.25,9740.94,2.11,Turbine
62,T63,2243.54,598.79,2.15,Turbine
63,T64,6328.6,8443.74,2.96,Turbine
64,T65,9217.51,8885.55,1.93,Turbine
65,T66,460.6,4633.21,0.63,Turbine
66,T67,1749.01,1970.14,2.03,Turbine
67,T68,6760.58,11821.42,2.99,Turbine
68,T69,1658.95,4473.77,1.29,Turbine
69,T70,2084.93,3576.73,1.22,Turbine
70,T71,11140.7,10241.91,0.8,Turbine
71,T72,6453.42,1558.05,1.39,Turbine
72,T73,6467.68,4577.32,0.83,Turbine
73,T74,2745.45,6407.07,0.69,Turbine
74,T75,10732.29,5844.42,2.62,Turbine
75,T76,143.91,9429.09,1.68,Turbine
76,T77,2771.47,11501.38,1.15,Turbine
77,T78,4014.36,1495.75,1.01,Turbine
78,T79,10240.53,245.51,0.57,Turbine
79,T80,10570.6,450.13,0.87,Turbine
80,T81,9162.37,4193.55,1.54,Turbine
81,T82,9833.81,655.28,1.92,Turbine
82,T83,8541.54,6797.8,2.39,Turbine
83,T84,10232.28,2608.25,0.6,Turbine
84,T85,7829.29,2714.15,2.04,Turbine
85,T86,4460.29,10692.27,1.4,Turbine
86,T87,11072.67,10891.73,2.81,Turbine
87,T88,9514.41,5776.91,1.73,Turbine
88,T89,9789.62,1294.84,2.23,Turbine
89,T90,1289.5,11551.52,0.83,Turbine
90,T91,3375.79,3114.97,1.82,Turbine
91,T92,9276.08,8359.0,1.56,Turbine
92,T93,10200.09,5107.89,2.07,Turbine
93,T94,357.82,2168.94,0.99,Turbine
94,T95,8496.19,5740.39,2.32,Turbine
95,T96,5998.01,10614.19,0.75,Turbine
96,T97,8975.87,7786.56,1.54,Turbine
97,T98,8641.42,6508.62,0.69,Turbine
98,T99,11514.71,2265.44,1.29,Turbine
99,T100,5085.71,4099.53,0.54,Turbine
100,S01,6131.69,5076.98,0.0,Substation
101,S02,6173.42,3769.6,0.0,Substation
102,S03,7893.98,3059.75,0.0,Substation
103,S04,5951.41,603.43,0.0,Substation
104,S05,10273.48,3754.91,0.0,Substation
105,S06,5087.92,9095.77,0.0,Substation
106,S07,2209.58,5817.79,0.0,Substation
107,S08,2919.36,6985.24,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
