Node,ID,X,Y,Demand,Kind
0,T01,7682.92,4826.37,2.46,Turbine
1,T02,7395.41,1921.49,0.51,Turbine
2,T03,6804.11,4215.71,1.99,Turbine
3,T04,6281.77,2302.0,2.25,Turbine
4,T05,8307.52,1863.76,1.33,Turbine
5,T06,8410.01,5172.23,1.4,Turbine
6,T07,2663.92,3240.14,1.6,Turbine
7,T08,6832.91,5713.63,1.59,Turbine
8,T09,2682.03,3604.25,0.52,Turbine
9,T10,1928.47,3639.98,2.08,Turbine
10,T11,6375.81,3925.19,1.35,Turbine
11,T12,6257.75,5901.96,2.61,Turbine
12,T13,3091.76,2811.12,1.9,Turbine
13,T14,5226.68,6488.37,2.69,Turbine
14,T15,3310.51,9739.03,0.74,Turbine
15,T16,7362.84,2362.02,0.51,Turbine
16,T17,7586.11,5217.43,0.7,Turbine
17,T18,2822.29,10322.37,0.87,Turbine
18,T19,10826.19,5427.99,0.56,Turbine
19,T20,10251.88,5925.79,2.23,Turbine
20,T21,7318.91,4428.17,0.96,Turbine
21,T22,1888.49,9070.72,2.45,Turbine
22,T23,6528.87,3474.41,2.66,Turbine
23,T24,2934.07,3148.55,2.52,Turbine
24,T25,5080.21,6163.23,1.73,Turbine
25,T26,9957.06,5534.75,0.54,Turbine
26,T27,7041.53,3409.63,0.53,Turbine
27,T28,6780.19,2640.3,1.7,Turbine
28,T29,2701.93,2332.87,2.76,Turbine
29,T30,1699.76,10130.21,1.19,Turbine
30,T31,5560.43,6346.29,1.11,Turbine
31,T32,575.16,7109.7,2.05,Turbine
32,T33,8305.38,3062.37,0.76,Turbine
33,T34,10732.66,6025.48,0.8,Turbine
34,T35,7317.33,5154.52,1.59,Turbine
35,T36,7698.8,2641.11,0.51,Turbine
36,T37,9529.93,6377.91,2.14,Turbine
37,T38,7198.47,4078.4,1.58,Turbine
38,T39,4737.8,7089.94,2.55,Turbine
39,T40,5332.81,5904.93,1.72,Turbine
40,T41,7435.24,4675.35,2.06,Turbine
41,T42,6065.31,737.09,1.26,Turbine
42,T43,1783.95,6930.27,2.22,Turbine
43,T44,5777.9,2730.62,1.06,Turbine
44,T45,6059.66,1800.11,2.68,Turbine
45,T46,7523.92,3519.09,2.32,Turbine
46,T47,4981.06,6620.15,2.82,Turbine
47,T48,3112.8,10116.12,1.28,Turbine
48,T49,5547.61,2031.46,2.42,Turbine
49,T50,7809.09,1009.53,2.16,Turbine
50,T51,5487.76,6810.37,2.91,Turbine
51,T52,2137.78,9633.12,1.78,Turbine
52,T53,1552.64,2319.64,2.7,Turbine
53,T54,5650.18,6063.97,2.05,Turbine
54,T55,10180.99,6280.46,1.23,Turbine
55,T56,4503.92,5884.07,0.87,Turbine
56,T57,8078.72,1062.54,2.96,Turbine
57,T58,8144.99,2155.34,1.46,Turbine
58,T59,235.02,6779.24,1.93,Turbine
59,T60,6559.24,1307.22,2.14,Turbine
60,T61,7874.53,1607.9,2.35,Turbine
61,T62,5329.37,5086.45,2.8,Turbine
62,T63,4460.49,6593.33,2.22,Turbine
63,T64,1396.81,7648.56,1.8,Turbine
64,T65,7983.37,2439.85,0.79,Turbine
65,T66,7324.13,1587.01,1.73,Turbine
66,T67,2473.75,10275.9,2.08,Turbine
67,T68,10281.92,5147.16,2.66,Turbine
68,T69,5173.92,7291.99,2.71,Turbine
69,T70,7254.74,3669.18,2.69,Turbine
70,T71,1847.87,9652.13,1.72,Turbine
71,T72,2136.7,10108.61,1.8,Turbine
72,T73,6776.33,3740.64,0.62,Turbine
73,T74,5525.96,3347.25,2.91,Turbine
74,T75,2804.8,2782.07,2.12,Turbine
75,T76,3210.33,2458.28,1.98,Turbine
76,T77,1139.99,6224.13,0.93,Turbine
77,T78,1279.55,6777.78,1.35,Turbine
78,T79,785.43,6543.17,1.77,Turbine
79,T80,3438.57,3481.09,2.95,Turbine
80,T81,9281.29,5490.56,1.07,Turbine
81,T82,5861.31,6780.12,1.41,Turbine
82,T83,8080.92,4169.69,0.7,Turbine
83,T84,2922.21,9057.41,1.19,Turbine
84,T85,2405.82,9984.39,2.81,Turbine
85,T86,7440.49,2858.67,0.81,Turbine
86,T87,6478.83,2145.67,2.05,Turbine
87,T88,834.17,6944.69,2.1,Turbine
88,T89,970.22,5709.17,1.8,Turbine
89,T90,2366.48,3565.15,2.74,Turbine
90,T91,6646.89,4823.46,1.54,Turbine
91,T92,2443.22,2994.62,2.67,Turbine
92,T93,10674.61,5073.37,0.64,Turbine
93,T94,5754.73,2435.52,2.47,Turbine
94,T95,2579.54,8925.14,2.44,Turbine
95,T96,2649.89,10092.21,0.95,Turbine
96,T97,7867.35,3232.4,2.38,Turbine
97,T98,9909.85,4858.38,2.89,Turbine
98,T99,10161.69,6926.51,2.36,Turbine
99,T100,7136.89,5432.29,1.6,Turbine
100,S01,7727.51,7042.99,0.0,Substation
101,S02,4811.05,2815.92,0.0,Substation
102,S03,6649.85,5192.96,0.0,Substation
103,S04,4558.68,8981.59,0.0,Substation
104,S05,7109.55,6142.45,0.0,Substation
105,S06,783.16,9702.83,0.0,Substation
106,S07,6341.74,6966.03,0.0,Substation
107,S08,4150.3,5171.94,0.0,Substation
108,S09,6967.93,7872.42,0.0,Substation
109,S10,8654.52,4696.17,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
