Node,ID,X,Y,Demand,Kind
0,T01,5549.08,5030.51,1.53,Turbine
1,T02,7229.37,7706.49,0.87,Turbine
2,T03,5608.2,10992.68,1.51,Turbine
3,T04,8869.94,2059.23,1.13,Turbine
4,T05,8668.56,3349.35,0.73,Turbine
5,T06,5692.82,9526.92,2.61,Turbine
6,T07,6087.51,5267.11,0.56,Turbine
7,T08,9773.35,5451.06,1.87,Turbine
8,T09,6311.68,4819.78,1.31,Turbine
9,T10,5462.13,10343.16,0.98,Turbine
10,T11,10406.17,6356.58,0.82,Turbine
11,T12,8652.2,2501.96,1.65,Turbine
12,T13,11554.63,7242.13,2.99,Turbine
13,T14,5809.55,8829.87,2.84,Turbine
14,T15,8178.35,2745.56,1.82,Turbine
15,T16,10601.68,5275.11,0.84,Turbine
16,T17,10154.55,5445.4,0.59,Turbine
17,T18,9126.02,2464.11,0.77,Turbine
18,T19,10462.4,7794.22,1.19,Turbine
19,T20,5506.38,4222.75,0.92,Turbine
20,T21,1110.02,2637.22,1.14,Turbine
21,T22,7232.71,7184.25,2.09,Turbine
22,T23,6468.68,9637.85,2.57,Turbine
23,T24,7651.1,7832.38,0.68,Turbine
24,T25,5453.35,5478.2,2.26,Turbine
25,T26,11141.83,5287.32,2.38,Turbine
26,T27,3686.33,10467.06,2.9,Turbine
27,T28,3983.38,9997.68,2.59,Turbine
28,T29,11451.51,8355.3,1.76,Turbine
29,T30,1478.5,3818.29,1.33,Turbine
30,T31,10368.86,5747.55,2.38,Turbine
31,T32,10398.39,6059.62,2.11,Turbine
32,T33,5676.0,4565.88,2.31,Turbine
33,T34,4781.97,9863.08,2.71,Turbine
34,T35,9174.68,1976.32,2.65,Turbine
35,T36,1966.86,4196.58,2.48,Turbine
36,T37,7534.55,6777.12,0.51,Turbine
37,T38,6239.69,9802.8,2.49,Turbine
38,T39,3152.51,10438.55,2.55,Turbine
39,T40,6150.23,9483.6,2.88,Turbine
40,T41,2222.55,4246.96,0.88,Turbine
41,T42,8265.33,6483.82,2.36,Turbine
42,T43,10988.3,6764.12,1.54,Turbine
43,T44,8865.98,2642.88,1.87,Turbine
44,T45,8271.93,1960.25,1.5,Turbine
45,T46,10669.29,7013.38,0.82,Turbine
46,T47,7939.98,1970.21,0.71,Turbine
47,T48,4178.64,10615.81,2.85,Turbine
48,T49,5926.49,4498.11,2.76,Turbine
49,T50,8394.3,2284.79,1.9,Turbine
50,T51,3178.0,10931.33,1.36,Turbine
51,T52,10088.51,7041.67,1.15,Turbine
52,T53,11148.04,7263.75,0.65,Turbine
53,T54,10790.96,4954.13,0.97,Turbine
54,T55,7432.39,6432.13,0.82,Turbine
55,T56,10419.84,7302.49,1.28,Turbine
56,T57,1788.41,3117.49,2.32,Turbine
57,T58,3461.92,11686.34,2.86,Turbine
58,T59,5862.34,9814.71,0.73,Turbine
59,T60,9306.92,4863.08,1.6,Turbine
60,T61,8545.09,2925.87,2.89,Turbine
61,T62,10674.89,7478.86,0.87,Turbine
62,T63,6641.43,6441.13,2.76,Turbine
63,T64,6112.55,10232.01,2.66,Turbine
64,T65,5150.55,4194.71,0.8,Turbine
65,T66,1874.51,4608.23,0.51,Turbine
66,T67,8408.15,2639.69,1.46,Turbine
67,T68,9258.95,6138.14,1.93,Turbine
68,T69,5117.37,10036.09,0.59,Turbine
69,T70,11428.3,6944.12,2.95,Turbine
70,T71,10286.99,1041.25,2.24,Turbine
71,T72,6162.81,847.79,0.9,Turbine
72,T73,11038.28,4649.24,1.48,Turbine
73,T74,1115.03,7965.28,1.01,Turbine
74,T75,9022.56,362.65,2.58,Turbine
75,T76,10132.57,5332.98,2.88,Turbine
76,T77,10251.2,3156.79,2.36,Turbine
77,T78,7301.57,340.56,0.96,Turbine
78,T79,678.72,10093.35,1.49,Turbine
79,T80,1580.08,3070.23,2.63,Turbine
80,T81,3581.39,7331.84,1.31,Turbine
81,T82,7308.13,10448.58,2.05,Turbine
82,T83,3195.75,5435.1,1.22,Turbine
83,T84,2614.82,796.07,1.12,Turbine
84,T85,11225.33,11954.46,1.31,Turbine
85,T86,858.49,9788.59,2.69,Turbine
86,T87,4734.49,11160.2,1.86,Turbine
87,T88,11574.82,4751.29,1.85,Turbine
88,T89,1534.3,1038.1,2.75,Turbine
89,T90,5966.43,11.25,1.06,Turbine
90,T91,8213.13,8083.39,1.76,Turbine
91,T92,4262.34,6783.37,0.63,Turbine
92,T93,3887.48,7143.76,0.83,Turbine
93,T94,3143.02,11560.57,1.54,Turbine
94,T95,7973.15,5797.76,1.02,Turbine
95,T96,7739.62,6909.97,1.08,Turbine
96,T97,5963.56,4972.58,2.02,Turbine
97,T98,4638.43,3595.21,2.33,Turbine
98,T99,8201.29,4458.6,2.95,Turbine
99,T100,1991.95,2290.01,0.72,Turbine
100,S01,9302.18,2239.23,0.0,Substation
101,S02,6044.34,2127.57,0.0,Substation
102,S03,8832.31,4132.16,0.0,Substation
103,S04,10432.79,1303.47,0.0,Substation
104,S05,1687.01,2079.79,0.0,Substation
105,S06,8937.65,6168.47,0.0,Substation
106,S07,1145.79,3493.58,0.0,Substation
107,S08,3165.3,431.5,0.0,Substation
num_vessels,8
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
