Node,ID,X,Y,Demand,Kind
0,T01,8848.46,9692.23,2.58,Turbine
1,T02,3512.8,4441.34,1.39,Turbine
2,T03,3461.45,7156.99,2.13,Turbine
3,T04,8220.36,9428.83,0.56,Turbine
4,T05,7739.62,1716.48,0.54,Turbine
5,T06,9021.8,9887.87,2.78,Turbine
6,T07,10407.2,2972.4,1.78,Turbine
7,T08,7391.24,1545.84,1.54,Turbine
8,T09,2827.27,6950.14,2.57,Turbine
9,T10,2509.2,4710.03,0.69,Turbine
10,T11,1045.09,4518.58,2.62,Turbine
11,T12,9902.96,3755.32,2.71,Turbine
12,T13,4352.62,7647.38,0.99,Turbine
13,T14,11344.22,5601.75,1.2,Turbine
14,T15,4437.39,5762.24,0.85,Turbine
15,T16,3437.9,7476.86,2.03,Turbine
16,T17,5469.73,7153.1,2.71,Turbine
17,T18,5931.35,7024.08,1.99,Turbine
18,T19,1482.96,5132.89,0.6,Turbine
19,T20,8843.1,10158.43,2.41,Turbine
20,T21,2520.81,4232.7,1.96,Turbine
21,T22,7942.68,965.56,1.02,Turbine
22,T23,700.71,3784.59,1.86,Turbine
23,T24,7113.56,1768.27,2.04,Turbine
24,T25,3157.03,4366.18,0.84,Turbine
25,T26,6165.69,7402.74,2.78,Turbine
26,T27,2823.73,7913.13,0.69,Turbine
27,T28,11758.12,5494.62,2.6,Turbine
28,T29,10526.78,2590.47,1.36,Turbine
29,T30,3639.6,4888.92,1.38,Turbine
30,T31,3313.58,8042.92,1.13,Turbine
31,T32,10316.11,4010.72,2.66,Turbine
32,T33,10721.62,5426.97,2.94,Turbine
33,T34,11217.23,3064.16,1.7,Turbine
34,T35,10920.31,4442.84,0.87,Turbine
35,T36,9996.84,9719.73,2.43,Turbine
36,T37,2360.79,5022.08,1.27,Turbine
37,T38,3762.88,4488.27,2.27,Turbine
38,T39,3201.46,8302.56,1.69,Turbine
39,T40,3663.1,8140.0,2.42,Turbine
40,T41,10643.7,4977.89,0.59,Turbine
41,T42,5433.73,7864.6,0.7,Turbine
42,T43,10942.91,2714.05,2.68,Turbine
43,T44,2960.66,5027.63,1.53,Turbine
44,T45,11130.59,3984.64,2.97,Turbine
45,T46,11059.94,5044.31,2.59,Turbine
46,T47,1528.98,4761.29,2.67,Turbine
47,T48,10464.83,3224.86,1.08,Turbine
48,T49,3787.67,6713.72,1.99,Turbine
49,T50,3669.77,6418.51,1.93,Turbine
50,T51,11036.5,4715.52,0.87,Turbine
51,T52,3674.39,4116.19,1.92,Turbine
52,T53,7095.18,1273.99,1.9,Turbine
53,T54,3792.36,7552.54,2.92,Turbine
54,T55,4622.36,7445.98,1.99,Turbine
55,T56,3648.42,6979.5,1.92,Turbine
56,T57,5052.29,7810.54,0.9,Turbine
57,T58,2802.39,4833.11,0.68,Turbine
58,T59,2644.35,5163.21,1.69,Turbine
59,T60,4360.53,7291.24,0.77,Turbine
60,T61,8195.15,1321.98,0.78,Turbine
61,T62,2004.49,4098.68,0.55,Turbine
62,T63,7755.48,2213.27,0.58,Turbine
63,T64,3402.11,6432.05,1.1,Turbine
64,T65,9019.13,9460.17,2.1,Turbine
65,T66,4185.71,3905.48,1.03,Turbine
66,T67,3053.01,5856.66,1.57,Turbine
67,T68,4214.65,9000.97,1.53,Turbine
68,T69,4041.15,7061.18,1.41,Turbine
69,T70,5616.34,7413.51,1.2,Turbine
70,T71,10495.34,8927.26,1.84,Turbine
71,T72,3584.36,7269.03,2.55,Turbine
72,T73,1346.68,9912.05,1.19,Turbine
73,T74,3745.35,3098.17,2.12,Turbine
74,T75,233.56,8675.76,2.0,Turbine
75,T76,9528.55,3450.47,1.15,Turbine
76,T77,9758.35,6538.96,1.94,Turbine
77,T78,5139.47,9385.92,2.9,Turbine
78,T79,1136.42,6333.47,1.91,Turbine
79,T80,4330.62,8382.03,2.96,Turbine
80,T81,8148.32,978.25,2.84,Turbine
81,T82,11991.79,11140.64,0.93,Turbine
82,T83,10894.07,9154.29,1.26,Turbine
83,T84,840.32,1900.43,0.61,Turbine
84,T85,2373.53,8995.96,2.45,Turbine
85,T86,5041.71,1520.15,2.35,Turbine
86,T87,5263.97,5282.05,1.94,Turbine
87,T88,385.46,196.32,2.35,Turbine
88,T89,8238.79,11759.75,0.87,Turbine
89,T90,5675.48,8054.8,2.73,Turbine
90,T91,6240.89,11082.52,1.41,Turbine
91,T92,8829.5,8025.46,2.16,Turbine
92,T93,8342.38,3792.07,1.69,Turbine
93,T94,2096.97,2077.22,1.88,Turbine
94,T95,5327.79,7664.65,1.79,Turbine
95,T96,5747.7,9534.45,2.17,Turbine
96,T97,9653.49,9802.06,2.75,Turbine
97,T98,11733.54,6960.9,1.9,Turbine
98,T99,10694.49,5991.31,1.76,Turbine
99,T100,6075.66,6479.91,0.9,Turbine
100,S01,4674.94,4302.68,0.0,Substation
101,S02,1088.28,1074.4,0.0,Substation
102,S03,2280.56,3125.46,0.0,Substation
103,S04,7488.23,10161.03,0.0,Substation
104,S05,10017.02,8010.34,0.0,Substation
105,S06,2617.8,6391.39,0.0,Substation
106,S07,4139.98,3432.43,0.0,Substation
107,S08,7272.79,7271.8,0.0,Substation
108,S09,3363.55,3321.12,0.0,Substation
109,S10,8238.94,4156.22,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
