Node,ID,X,Y,Demand,Kind
0,T01,4631.74,751.3,0.72,Turbine
1,T02,3974.54,1007.97,2.9,Turbine
2,T03,1893.52,7613.14,2.47,Turbine
3,T04,4643.29,5716.54,1.24,Turbine
4,T05,3668.94,1785.91,2.47,Turbine
5,T06,7621.01,2997.73,2.9,Turbine
6,T07,8404.13,5551.98,1.79,Turbine
7,T08,3850.94,4634.29,2.77,Turbine
8,T09,8210.72,2180.6,0.52,Turbine
9,T10,4002.55,3614.18,2.96,Turbine
10,T11,3139.84,7809.0,1.15,Turbine
11,T12,4244.75,11209.88,2.08,Turbine
12,T13,3102.66,9601.55,1.34,Turbine
13,T14,3426.29,1703.16,0.54,Turbine
14,T15,1106.24,7464.86,2.22,Turbine
15,T16,2912.43,4409.0,1.85,Turbine
16,T17,3333.23,8500.11,2.63,Turbine
17,T18,1809.71,8196.0,1.09,Turbine
18,T19,7364.29,5132.72,1.44,Turbine
19,T20,1043.58,3376.3,2.61,Turbine
20,T21,7066.96,1907.14,0.76,Turbine
21,T22,3915.42,1666.44,0.68,Turbine
22,T23,4330.02,1259.97,2.42,Turbine
23,T24,4950.73,9270.13,0.95,Turbine
24,T25,3523.0,9445.56,0.61,Turbine
25,T26,2479.37,7585.86,0.9,Turbine
26,T27,4165.29,9849.67,1.63,Turbine
27,T28,2506.98,3668.67,2.8,Turbine
28,T29,2743.33,3969.51,1.64,Turbine
29,T30,7131.91,4661.87,1.23,Turbine
30,T31,1049.95,3876.53,2.14,Turbine
31,T32,2535.93,6933.49,1.47,Turbine
32,T33,2948.12,8075.38,0.75,Turbine
33,T34,7466.03,4661.64,0.58,Turbine
34,T35,4514.03,5177.96,2.48,Turbine
35,T36,2892.81,3397.16,1.93,Turbine
36,T37,3725.23,4216.08,0.8,Turbine
37,T38,1992.35,2965.06,2.42,Turbine
38,T39,4103.63,4746.91,0.54,Turbine
39,T40,4027.27,9525.98,0.61,Turbine
40,T41,4656.11,9865.97,0.77,Turbine
41,T42,2216.94,6882.42,2.81,Turbine
42,T43,2342.58,9017.85,1.89,Turbine
43,T44,7772.51,2312.92,0.8,Turbine
44,T45,4189.48,5185.97,2.89,Turbine
45,T46,4447.97,4209.37,0.98,Turbine
46,T47,3793.86,8869.31,1.51,Turbine
47,T48,3103.29,9325.88,2.55,Turbine
48,T49,3787.85,596.82,1.29,Turbine
49,T50,1460.45,7686.84,1.47,Turbine
50,T51,4966.07,5527.21,1.89,Turbine
51,T52,1444.27,3541.62,1.05,Turbine
52,T53,5025.18,9665.6,1.95,Turbine
53,T54,2717.95,8445.68,2.02,Turbine
54,T55,4912.72,1608.78,2.83,Turbine
55,T56,3783.68,4990.36,2.23,Turbine
56,T57,4544.64,3647.01,2.53,Turbine
57,T58,3660.72,3644.83,2.18,Turbine
58,T59,4051.77,4472.74,1.03,Turbine
59,T60,2196.98,4510.61,2.95,Turbine
60,T61,2712.19,5122.21,1.3,Turbine
61,T62,3119.93,1242.28,1.99,Turbine
62,T63,7951.9,2062.2,0.63,Turbine
63,T64,3262.13,1486.73,0.99,Turbine
64,T65,4834.5,10263.3,1.66,Turbine
65,T66,2323.73,2959.62,2.29,Turbine
66,T67,4350.8,3870.33,1.45,Turbine
67,T68,2469.59,4480.75,2.79,Turbine
68,T69,2579.64,4202.45,2.01,Turbine
69,T70,3731.7,5689.41,2.83,Turbine
70,T71,9523.9,11475.94,2.19,Turbine
71,T72,23.87,9829.89,0.56,Turbine
72,T73,11344.12,2325.37,2.02,Turbine
73,T74,3128.47,7634.14,2.22,Turbine
74,T75,10584.04,1233.89,2.24,Turbine
75,T76,11501.39,7560.84,1.23,Turbine
76,T77,3252.38,9579.04,0.7,Turbine
77,T78,9773.31,9937.97,2.36,Turbine
78,T79,7070.82,7617.04,1.83,Turbine
79,T80,10486.83,10906.28,2.71,Turbine
80,T81,8558.73,1306.23,1.36,Turbine
81,T82,1481.59,10918.61,2.1,Turbine
82,T83,8666.91,705.27,0.72,Turbine
83,T84,2134.66,11008.84,1.48,Turbine
84,T85,4912.65,1606.75,2.99,Turbine
85,T86,1116.1,2547.81,2.29,Turbine
86,T87,10068.58,3343.14,1.33,Turbine
87,T88,3697.42,446.62,2.65,Turbine
88,T89,8643.5,11861.24,1.83,Turbine
89,T90,863.26,1390.16,2.85,Turbine
90,T91,1150.86,10487.78,1.07,Turbine
91,T92,3885.07,4797.7,0.78,Turbine
92,T93,9871.02,9453.28,3.0,Turbine
93,T94,2443.07,5848.67,2.68,Turbine
94,T95,4463.25,11621.32,2.15,Turbine
95,T96,8332.73,3819.52,1.06,Turbine
96,T97,7354.63,6245.73,1.05,Turbine
97,T98,11622.08,2527.21,1.42,Turbine
98,T99,4418.08,10960.75,2.22,Turbine
99,T100,765.31,9519.49,2.5,Turbine
100,S01,4625.32,9472.09,0.0,Substation
101,S02,9663.21,11007.39,0.0,Substation
102,S03,4073.55,10768.73,0.0,Substation
103,S04,10352.2,10146.92,0.0,Substation
104,S05,5826.86,8830.33,0.0,Substation
105,S06,7330.89,5989.05,0.0,Substation
106,S07,4859.6,6840.18,0.0,Substation
107,S08,8815.22,4233.94,0.0,Substation
108,S09,11057.43,10704.65,0.0,Substation
109,S10,2920.21,5913.33,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
