Node,ID,X,Y,Demand,Kind
0,T01,11640.28,546.59,2.39,Turbine
1,T02,8719.54,851.33,0.74,Turbine
2,T03,2906.54,11559.34,2.94,Turbine
3,T04,7324.23,7782.34,0.61,Turbine
4,T05,8367.18,4128.2,2.0,Turbine
5,T06,7848.51,6624.27,1.28,Turbine
6,T07,7820.57,1750.09,2.99,Turbine
7,T08,5981.36,5770.62,1.72,Turbine
8,T09,10900.12,10543.58,1.52,Turbine
9,T10,8994.44,3397.73,1.82,Turbine
10,T11,5242.61,6601.54,2.78,Turbine
11,T12,5635.57,3006.18,1.61,Turbine
12,T13,505.32,2387.17,1.05,Turbine
13,T14,1203.04,2919.14,1.7,Turbine
14,T15,4872.05,5478.64,0.52,Turbine
15,T16,791.76,772.34,1.23,Turbine
16,T17,8844.56,4746.32,1.59,Turbine
17,T18,11439.89,3052.27,1.33,Turbine
18,T19,4300.3,11629.66,2.33,Turbine
19,T20,412.37,6779.94,2.1,Turbine
20,T21,7588.28,488.95,1.47,Turbine
21,T22,8854.6,11652.05,0.97,Turbine
22,T23,443.08,305.83,1.81,Turbine
23,T24,280.89,9307.52,1.98,Turbine
24,T25,546.61,1993.43,0.78,Turbine
25,T26,11881.88,6286.61,0.56,Turbine
26,T27,9583.63,7392.02,1.36,Turbine
27,T28,5158.12,9525.89,1.01,Turbine
28,T29,10848.16,6782.47,1.27,Turbine
29,T30,10576.45,2932.63,1.73,Turbine
30,T31,4604.18,7563.61,1.03,Turbine
31,T32,3906.72,577.84,1.86,Turbine
32,T33,5458.98,402.55,1.08,Turbine
33,T34,2059.73,5340.03,1.28,Turbine
34,T35,8481.3,11692.96,0.75,Turbine
35,T36,11689.41,3559.4,0.6,Turbine
36,T37,6402.69,10017.16,2.98,Turbine
37,T38,665.6,10255.25,0.7,Turbine
38,T39,2108.21,4736.47,2.11,Turbine
39,T40,11504.91,6469.65,0.63,Turbine
40,T41,8879.11,1089.08,2.4,Turbine
41,T42,5307.95,7591.38,1.0,Turbine
42,T43,6904.48,2083.62,1.94,Turbine
43,T44,4022.58,9270.1,2.44,Turbine
44,T45,10744.71,11028.12,1.5,Turbine
45,T46,2735.53,10307.72,1.83,Turbine
46,T47,1355.84,939.57,2.38,Turbine
47,T48,6619.84,7502.48,0.64,Turbine
48,T49,2605.49,1718.48,1.38,Turbine
49,T50,3763.27,7384.57,2.3,Turbine
50,T51,8054.39,1615.95,3.0,Turbine
51,T52,5950.86,9749.67,1.1,Turbine
52,T53,1404.48,6631.24,0.51,Turbine
53,T54,10534.73,7774.89,1.83,Turbine
54,T55,8580.16,6110.9,1.4,Turbine
55,T56,1945.12,3501.0,2.68,Turbine
56,T57,4686.25,1582.11,1.26,Turbine
57,T58,7974.9,3323.8,1.62,Turbine
58,T59,7717.57,10905.45,1.98,Turbine
59,T60,11314.05,11403.84,0.51,Turbine
60,T61,710.4,7772.85,1.91,Turbine
61,T62,9205.75,9226.9,2.27,Turbine
62,T63,3289.38,3448.77,0.74,Turbine
63,T64,6470.82,9517.87,1.73,Turbine
64,T65,7353.11,5655.09,1.15,Turbine
65,T66,10227.64,4111.83,1.78,Turbine
66,T67,1726.11,6145.17,1.53,Turbine
67,T68,9846.0,6408.54,1.93,Turbine
68,T69,5009.44,5236.12,1.96,Turbine
69,T70,5528.93,4539.76,1.59,Turbine
70,T71,9324.41,8473.58,2.95,Turbine
71,T72,1705.35,3411.72,0.82,Turbine
72,T73,8391.64,10261.33,2.1,Turbine
73,T74,1633.11,9797.71,1.08,Turbine
74,T75,9709.1,11973.51,2.13,Turbine
75,T76,3940.81,8049.71,2.07,Turbine
76,T77,3054.64,9738.21,2.62,Turbine
77,T78,8046.7,8665.25,1.35,Turbine
78,T79,687.2,6785.04,2.07,Turbine
79,T80,6240.23,11654.62,1.74,Turbine
80,T81,7424.92,4629.08,0.59,Turbine
81,T82,5907.48,3060.04,1.01,Turbine
82,T83,975.74,8726.74,1.47,Turbine
83,T84,11743.91,1829.78,0.87,Turbine
84,T85,6368.89,9154.0,2.48,Turbine
85,T86,10428.77,6887.57,1.15,Turbine
86,T87,7567.69,11517.9,0.9,Turbine
87,T88,8476.03,6729.54,1.92,Turbine
88,T89,4634.88,11666.9,2.58,Turbine
89,T90,10348.57,6366.92,1.84,Turbine
90,T91,11257.73,8338.49,2.36,Turbine
91,T92,7461.43,11929.48,2.61,Turbine
92,T93,7873.41,7897.19,0.68,Turbine
93,T94,4437.58,9435.6,1.72,Turbine
94,T95,11625.04,11543.22,1.62,Turbine
95,T96,10148.52,8810.29,1.02,Turbine
96,T97,1929.77,11442.57,1.71,Turbine
97,T98,5210.96,6257.77,2.1,Turbine
98,T99,2654.68,9154.57,1.75,Turbine
99,T100,4520.24,3055.45,2.58,Turbine
100,S01,5252.61,8318.9,0.0,Substation
101,S02,10162.37,11196.27,0.0,Substation
102,S03,10481.69,887.93,0.0,Substation
103,S04,11474.7,4421.15,0.0,Substation
104,S05,6683.36,6969.78,0.0,Substation
105,S06,5009.13,11190.32,0.0,Substation
106,S07,2005.02,8979.28,0.0,Substation
107,S08,9415.04,4271.57,0.0,Substation
108,S09,5555.92,9101.88,0.0,Substation
109,S10,7640.52,7197.02,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
