Node,ID,X,Y,Demand,Kind
0,T01,3646.78,7006.32,1.27,Turbine
1,T02,4131.85,4036.78,0.73,Turbine
2,T03,8059.33,774.46,0.52,Turbine
3,T04,1964.01,3976.33,2.84,Turbine
4,T05,7153.12,7609.61,1.98,Turbine
5,T06,223.21,7663.82,2.48,Turbine
6,T07,6860.9,11789.99,1.06,Turbine
7,T08,3564.5,5141.78,0.99,Turbine
8,T09,1381.37,9550.6,1.98,Turbine
9,T10,30.7,3009.77,1.57,Turbine
10,T11,3064.49,4501.2,0.9,Turbine
11,T12,11007.72,3934.39,2.1,Turbine
12,T13,547.25,568.71,2.0,Turbine
13,T14,4796.69,1233.15,0.72,Turbine
14,T15,888.65,2657.58,1.84,Turbine
15,T16,5070.94,207.84,2.19,Turbine
16,T17,8012.6,97.57,1.81,Turbine
17,T18,482.67,8709.49,0.88,Turbine
18,T19,2120.03,11210.81,2.83,Turbine
19,T20,5378.63,8310.72,0.69,Turbine
20,T21,7143.78,9053.57,2.58,Turbine
21,T22,4345.79,1839.77,2.54,Turbine
22,T23,2435.12,4480.01,1.77,Turbine
23,T24,5487.75,690.37,1.62,Turbine
24,T25,9166.13,10809.4,2.45,Turbine
25,T26,8437.6,11364.91,1.76,Turbine
26,T27,11773.86,10050.58,2.74,Turbine
27,T28,3574.52,9769.88,0.76,Turbine
28,T29,5584.86,1538.42,1.02,Turbine
29,T30,6658.58,8147.56,2.95,Turbine
30,T31,2581.05,11557.58,2.44,Turbine
31,T32,10577.67,7226.1,2.8,Turbine
32,T33,6133.21,7465.57,0.99,Turbine
33,T34,11430.11,7054.48,2.69,Turbine
34,T35,11861.36,10580.07,0.83,Turbine
35,T36,1115.47,3643.38,0.78,Turbine
36,T37,2562.26,3348.34,2.04,Turbine
37,T38,8849.12,10534.68,2.66,Turbine
38,T39,6974.66,1536.11,1.16,Turbine
39,T40,2331.16,1509.09,2.48,Turbine
40,T41,11848.03,203.04,2.57,Turbine
41,T42,4213.94,8213.53,0.6,Turbine
42,T43,9390.39,5389.43,0.8,Turbine
43,T44,5749.78,10258.01,1.04,Turbine
44,T45,9955.29,3149.19,2.26,Turbine
45,T46,11108.43,8288.52,2.43,Turbine
46,T47,2983.67,11753.4,2.14,Turbine
47,T48,6703.47,7613.98,1.39,Turbine
48,T49,1588.24,11575.3,0.5,Turbine
49,T50,11136.2,9081.36,1.07,Turbine
50,T51,184.24,7397.26,2.49,Turbine
51,T52,4510.33,5136.14,1.05,Turbine
52,T53,6645.07,3107.84,2.77,Turbine
53,T54,5136.74,8005.33,0.82,Turbine
54,T55,10479.46,3358.92,2.83,Turbine
55,T56,5570.48,4594.09,1.66,Turbine
56,T57,8797.6,8901.95,1.17,Turbine
57,T58,8734.21,11653.98,0.87,Turbine
58,T59,1234.13,9100.06,2.58,Turbine
59,T60,4014.02,4333.98,0.96,Turbine
60,T61,3623.59,9300.67,2.5,Turbine
61,T62,1866.64,11929.26,0.68,Turbine
62,T63,11861.4,11117.23,2.11,Turbine
63,T64,3708.2,1111.46,1.93,Turbine
64,T65,9855.27,10221.15,2.64,Turbine
65,T66,1075.51,936.14,0.72,Turbine
66,T67,9896.36,6760.87,1.97,Turbine
67,T68,11946.23,1952.98,1.64,Turbine
68,T69,10341.78,7001.84,2.09,Turbine
69,T70,9660.25,1590.35,1.52,Turbine
70,T71,1539.33,1188.41,2.09,Turbine
71,T72,4932.04,5332.98,2.02,Turbine
72,T73,1801.42,9401.08,1.95,Turbine
73,T74,2660.56,3637.79,0.57,Turbine
74,T75,10516.21,2285.81,0.69,Turbine
75,T76,3491.97,10328.2,1.9,Turbine
76,T77,4219.91,5809.29,2.53,Turbine
77,T78,11436.89,7305.53,2.21,Turbine
78,T79,11598.3,3187.32,1.1,Turbine
79,T80,5185.95,9592.1,1.57,Turbine
80,T81,4663.67,8705.67,0.55,Turbine
81,T82,8656.47,640.63,0.58,Turbine
82,T83,3942.86,5510.4,1.72,Turbine
83,T84,11662.85,6422.65,1.68,Turbine
84,T85,6538.84,615.16,2.03,Turbine
85,T86,2024.32,1716.59,2.87,Turbine
86,T87,8376.9,267.27,0.67,Turbine
87,T88,8699.29,1827.86,0.78,Turbine
88,T89,11824.47,5250.68,1.77,Turbine
89,T90,8429.47,3466.71,1.34,Turbine
90,T91,5231.54,10018.67,2.94,Turbine
91,T92,973.07,8931.35,1.37,Turbine
92,T93,9420.89,3296.23,2.23,Turbine
93,T94,10255.65,8355.4,1.22,Turbine
94,T95,4591.08,1787.19,1.95,Turbine
95,T96,4927.32,9055.54,2.26,Turbine
96,T97,7276.79,8285.41,2.06,Turbine
97,T98,1629.41,3918.86,1.16,Turbine
98,T99,8579.74,4453.18,1.77,Turbine
99,T100,3558.2,1934.84,1.71,Turbine
100,S01,7317.83,5843.82,0.0,Substation
101,S02,3159.42,1786.48,0.0,Substation
102,S03,4433.74,2882.65,0.0,Substation
103,S04,7822.57,6743.83,0.0,Substation
104,S05,2828.83,357.36,0.0,Substation
105,S06,6957.93,754.84,0.0,Substation
106,S07,5393.83,10891.78,0.0,Substation
107,S08,3976.79,3036.01,0.0,Substation
108,S09,2927.55,8501.21,0.0,Substation
109,S10,4530.81,4293.31,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
