Node,ID,X,Y,Demand,Kind
0,T01,5185.06,9134.67,1.31,Turbine
1,T02,9799.75,2058.04,2.62,Turbine
2,T03,7055.85,8362.9,2.65,Turbine
3,T04,5041.25,5109.76,2.47,Turbine
4,T05,8177.98,7926.11,2.05,Turbine
5,T06,7320.05,8516.32,0.73,Turbine
6,T07,4640.23,8916.93,0.95,Turbine
7,T08,5201.45,9459.64,2.13,Turbine
8,T09,6349.24,4825.98,1.56,Turbine
9,T10,7587.22,8706.41,0.79,Turbine
10,T11,6427.38,3582.21,1.85,Turbine
11,T12,9739.46,2304.9,0.93,Turbine
12,T13,4513.64,8321.35,2.26,Turbine
13,T14,7952.88,8575.64,2.01,Turbine
14,T15,7567.31,6382.8,2.51,Turbine
15,T16,10597.86,2904.79,0.75,Turbine
16,T17,6085.87,5171.28,0.79,Turbine
17,T18,7688.78,7082.59,1.61,Turbine
18,T19,5979.14,2418.08,1.11,Turbine
19,T20,10142.39,2834.75,2.78,Turbine
20,T21,7264.04,7921.17,2.24,Turbine
21,T22,8319.71,8362.44,2.97,Turbine
22,T23,10035.53,3444.01,1.51,Turbine
23,T24,9419.5,3785.26,2.21,Turbine
24,T25,5666.17,4812.3,1.98,Turbine
25,T26,7769.29,8075.89,0.77,Turbine
26,T27,6822.71,2871.41,1.79,Turbine
27,T28,11219.91,2941.91,1.29,Turbine
28,T29,5200.46,2319.66,1.82,Turbine
29,T30,6483.23,1628.38,2.2,Turbine
30,T31,9561.05,3079.59,2.83,Turbine
31,T32,5017.74,1758.87,2.37,Turbine
32,T33,8697.59,2827.64,2.75,Turbine
33,T34,4130.09,2385.13,2.07,Turbine
34,T35,5571.59,5167.59,0.56,Turbine
35,T36,4304.07,8562.31,0.53,Turbine
36,T37,6929.68,2349.79,2.97,Turbine
37,T38,5910.0,8602.16,2.12,Turbine
38,T39,3586.54,2132.73,1.42,Turbine
39,T40,5244.61,9829.92,1.3,Turbine
40,T41,9559.78,2649.68,2.96,Turbine
41,T42,4399.04,9207.86,2.01,Turbine
42,T43,5579.9,2282.24,2.61,Turbine
43,T44,4406.07,1858.78,1.91,Turbine
44,T45,4155.54,1973.9,1.35,Turbine
45,T46,5340.6,1535.35,2.69,Turbine
46,T47,9000.69,3086.0,1.05,Turbine
47,T48,7630.8,3390.42,1.59,Turbine
48,T49,5556.27,9364.5,1.34,Turbine
49,T50,7955.43,2669.13,1.42,Turbine
50,T51,6389.05,9316.92,1.65,Turbine
51,T52,6862.92,1724.83,2.58,Turbine
52,T53,6823.73,4725.32,1.83,Turbine
53,T54,6046.13,9943.41,2.72,Turbine
54,T55,9290.62,2721.14,2.04,Turbine
55,T56,6012.86,9205.94,0.54,Turbine
56,T57,6746.81,4480.78,1.48,Turbine
57,T58,10141.18,3744.38,2.82,Turbine
58,T59,8292.36,2255.31,0.87,Turbine
59,T60,9541.81,1889.94,0.97,Turbine
60,T61,4697.85,2552.35,2.39,Turbine
61,T62,8000.06,8256.45,1.5,Turbine
62,T63,10541.47,3936.1,2.94,Turbine
63,T64,5550.8,5737.06,2.64,Turbine
64,T65,4733.2,5421.32,2.7,Turbine
65,T66,6960.3,7961.37,0.9,Turbine
66,T67,4930.59,2909.2,0.81,Turbine
67,T68,4147.59,2793.38,1.83,Turbine
68,T69,3860.75,2432.16,2.9,Turbine
69,T70,8175.47,7342.55,0.6,Turbine
70,T71,7936.55,9830.62,0.74,Turbine
71,T72,6752.12,10149.34,2.46,Turbine
72,T73,10246.83,9203.97,1.11,Turbine
73,T74,6276.69,7900.11,2.51,Turbine
74,T75,5244.6,10360.86,1.7,Turbine
75,T76,10521.48,524.99,0.8,Turbine
76,T77,521.27,5755.23,2.31,Turbine
77,T78,5083.74,4292.28,1.57,Turbine
78,T79,7204.19,669.51,2.93,Turbine
79,T80,4498.2,2996.38,1.72,Turbine
80,T81,3411.2,829.33,2.19,Turbine
81,T82,7730.98,3197.81,1.45,Turbine
82,T83,1113.57,7166.06,0.82,Turbine
83,T84,5953.16,7231.62,2.81,Turbine
84,T85,7098.45,11963.42,1.51,Turbine
85,T86,1727.6,5123.39,1.38,Turbine
86,T87,1936.37,8979.73,1.44,Turbine
87,T88,4863.05,1207.84,2.94,Turbine
88,T89,7416.42,1648.63,1.44,Turbine
89,T90,11380.88,3641.42,1.58,Turbine
90,T91,10535.75,10347.38,1.05,Turbine
91,T92,11391.68,231.07,1.07,Turbine
92,T93,181.76,8333.12,2.02,Turbine
93,T94,6552.62,1454.53,1.86,Turbine
94,T95,1811.28,7782.16,1.43,Turbine
95,T96,1987.11,10025.36,0.88,Turbine
96,T97,3684.05,4293.66,1.21,Turbine
97,T98,5135.39,6660.57,1.0,Turbine
98,T99,9006.68,3983.99,0.82,Turbine
99,T100,4548.01,2064.26,0.51,Turbine
100,S01,4138.51,6176.28,0.0,Substation
101,S02,486.94,9416.2,0.0,Substation
102,S03,2907.01,648.66,0.0,Substation
103,S04,812.93,10064.5,0.0,Substation
104,S05,1315.76,571.87,0.0,Substation
105,S06,996.01,5420.38,0.0,Substation
106,S07,563.65,10163.21,0.0,Substation
107,S08,6586.42,9141.13,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
