Node,ID,X,Y,Demand,Kind
0,T01,10435.02,3585.27,1.21,Turbine
1,T02,10291.6,2118.19,2.5,Turbine
2,T03,3272.58,10221.2,3.0,Turbine
3,T04,4003.23,6710.53,2.48,Turbine
4,T05,10358.94,4444.47,2.28,Turbine
5,T06,6643.23,5466.8,2.41,Turbine
6,T07,5584.56,5373.95,2.6,Turbine
7,T08,5054.79,5506.16,1.62,Turbine
8,T09,5984.15,4063.87,0.58,Turbine
9,T10,2922.71,7466.63,1.17,Turbine
10,T11,4844.63,5026.81,1.0,Turbine
11,T12,6701.65,5178.17,2.99,Turbine
12,T13,1477.15,7868.21,1.16,Turbine
13,T14,3153.32,7202.52,1.9,Turbine
14,T15,4342.32,10484.16,2.96,Turbine
15,T16,4079.57,7154.0,1.35,Turbine
16,T17,5085.99,4013.72,1.2,Turbine
17,T18,9590.85,3102.32,1.55,Turbine
18,T19,1014.7,8482.53,2.98,Turbine
19,T20,5504.59,3247.55,0.76,Turbine
20,T21,10574.84,1643.92,0.94,Turbine
21,T22,4173.2,10090.19,2.87,Turbine
22,T23,7016.62,4884.27,1.2,Turbine
23,T24,9514.75,2654.6,2.88,Turbine
24,T25,1137.63,7906.83,0.74,Turbine
25,T26,2884.34,6534.98,2.96,Turbine
26,T27,718.13,8334.46,2.24,Turbine
27,T28,6275.72,4759.06,2.6,Turbine
28,T29,4143.5,10763.51,2.94,Turbine
29,T30,4805.69,4053.26,0.62,Turbine
30,T31,8385.2,3470.85,0.92,Turbine
31,T32,1578.67,8680.22,1.02,Turbine
32,T33,10856.44,1680.44,2.35,Turbine
33,T34,6645.0,4672.88,1.42,Turbine
34,T35,4208.8,4813.79,2.12,Turbine
35,T36,5566.3,4071.95,2.2,Turbine
36,T37,4423.72,11121.29,0.54,Turbine
37,T38,9199.42,3202.96,2.48,Turbine
38,T39,3228.48,6511.09,1.78,Turbine
39,T40,7330.3,5013.32,0.58,Turbine
40,T41,894.7,7805.08,2.12,Turbine
41,T42,3968.94,11399.77,0.81,Turbine
42,T43,575.71,8013.2,2.51,Turbine
43,T44,4334.66,8175.31,1.81,Turbine
44,T45,4565.0,7151.35,1.37,Turbine
45,T46,10757.28,4248.91,1.75,Turbine
46,T47,10675.71,1915.73,2.41,Turbine
47,T48,11102.42,2638.19,0.53,Turbine
48,T49,6274.72,5425.13,0.9,Turbine
49,T50,10572.12,1127.69,2.71,Turbine
50,T51,9688.78,4464.57,1.03,Turbine
51,T52,5871.21,5188.58,1.77,Turbine
52,T53,11391.39,2809.47,2.55,Turbine
53,T54,3424.44,6937.1,1.68,Turbine
54,T55,420.51,8643.71,2.38,Turbine
55,T56,3798.71,10756.61,0.51,Turbine
56,T57,4615.53,10695.35,2.28,Turbine
57,T58,9748.93,1587.65,2.59,Turbine
58,T59,10843.11,3012.68,1.88,Turbine
59,T60,9058.43,3452.75,2.01,Turbine
60,T61,5891.36,4429.69,2.45,Turbine
61,T62,3709.35,11866.03,1.75,Turbine
62,T63,11179.0,1380.63,2.06,Turbine
63,T64,92.54,8384.49,2.64,Turbine
64,T65,11425.83,2277.13,2.7,Turbine
65,T66,10117.0,1675.92,2.27,Turbine
66,T67,4156.35,7836.79,1.65,Turbine
67,T68,8616.93,3268.84,1.75,Turbine
68,T69,10204.36,2661.22,1.43,Turbine
69,T70,5193.65,4917.37,1.22,Turbine
70,T71,4848.11,4699.07,0.97,Turbine
71,T72,9832.79,2810.94,1.93,Turbine
72,T73,4527.37,5720.5,1.29,Turbine
73,T74,6004.83,3642.39,1.17,Turbine
74,T75,6456.88,4377.88,1.01,Turbine
75,T76,2351.03,6963.42,0.93,Turbine
76,T77,11617.46,3875.08,0.57,Turbine
77,T78,2855.39,10145.82,0.94,Turbine
78,T79,3033.42,10992.7,1.04,Turbine
79,T80,4569.64,6518.84,1.25,Turbine
80,T81,3661.49,7030.07,0.62,Turbine
81,T82,10560.64,3943.52,0.97,Turbine
82,T83,1977.1,8460.82,2.39,Turbine
83,T84,3386.48,7325.19,1.14,Turbine
84,T85,3671.52,7884.87,2.93,Turbine
85,T86,10717.96,2190.28,0.64,Turbine
86,T87,10459.86,2389.65,2.7,Turbine
87,T88,10402.92,2877.26,1.07,Turbine
88,T89,9.58,7542.31,2.38,Turbine
89,T90,8937.17,2403.24,0.89,Turbine
90,T91,4929.11,5277.47,1.06,Turbine
91,T92,6693.73,5728.82,2.77,Turbine
92,T93,4017.14,7530.94,1.62,Turbine
93,T94,9732.41,3896.99,1.26,Turbine
94,T95,1223.3,8305.16,0.73,Turbine
95,T96,10990.83,3427.61,2.74,Turbine
96,T97,5159.6,7075.48,0.52,Turbine
97,T98,5041.5,10846.72,1.64,Turbine
98,T99,3640.39,9753.41,1.35,Turbine
99,T100,10196.25,3320.65,1.91,Turbine
100,S01,10371.17,1825.63,0.0,Substation
101,S02,5710.45,7926.42,0.0,Substation
102,S03,1317.87,2314.12,0.0,Substation
103,S04,8313.62,2919.83,0.0,Substation
104,S05,7851.48,8803.21,0.0,Substation
105,S06,2793.19,6835.4,0.0,Substation
106,S07,3933.19,4636.68,0.0,Substation
107,S08,212.36,3260.17,0.0,Substation
108,S09,8461.41,6585.65,0.0,Substation
109,S10,9.67,11535.21,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,5
