Node,ID,X,Y,Demand,Kind
0,T01,9830.53,4148.95,1.14,Turbine
1,T02,2285.87,4110.92,2.21,Turbine
2,T03,5642.19,1901.7,2.24,Turbine
3,T04,2103.7,6159.72,1.04,Turbine
4,T05,9696.67,4555.67,2.28,Turbine
5,T06,9907.48,5214.91,1.51,Turbine
6,T07,10008.17,6003.6,1.31,Turbine
7,T08,2879.26,4194.76,1.89,Turbine
8,T09,10825.5,6175.22,1.79,Turbine
9,T10,752.78,3946.31,2.62,Turbine
10,T11,1750.91,3941.68,1.17,Turbine
11,T12,10984.16,4952.08,0.58,Turbine
12,T13,2320.83,6653.91,2.44,Turbine
13,T14,8388.65,4001.84,2.97,Turbine
14,T15,1185.4,5145.06,1.65,Turbine
15,T16,6627.36,7718.47,1.85,Turbine
16,T17,1117.9,4111.55,1.1,Turbine
17,T18,6502.29,7496.74,1.75,Turbine
18,T19,8887.56,3848.24,1.03,Turbine
19,T20,1988.16,4179.71,0.76,Turbine
20,T21,4462.05,1794.42,1.2,Turbine
21,T22,4289.58,2467.02,0.7,Turbine
22,T23,9514.64,4321.36,1.01,Turbine
23,T24,1524.8,4368.49,2.59,Turbine
24,T25,1468.18,5252.09,2.79,Turbine
25,T26,10327.68,5848.6,0.69,Turbine
26,T27,9292.1,4496.21,0.7,Turbine
27,T28,10788.52,4301.85,0.68,Turbine
28,T29,7105.66,6805.73,1.08,Turbine
29,T30,9626.49,3840.25,0.69,Turbine
30,T31,2526.38,4725.5,2.33,Turbine
31,T32,6828.89,7493.18,1.61,Turbine
32,T33,8392.33,5075.61,1.17,Turbine
33,T34,3024.02,6344.14,0.78,Turbine
34,T35,2612.1,4072.71,1.06,Turbine
35,T36,9524.64,2605.79,0.9,Turbine
36,T37,1454.65,4669.06,1.47,Turbine
37,T38,10127.76,4955.49,2.15,Turbine
38,T39,10633.64,4757.52,0.75,Turbine
39,T40,9956.25,3706.87,2.48,Turbine
40,T41,9037.11,6440.31,0.87,Turbine
41,T42,8701.64,4392.96,2.87,Turbine
42,T43,6175.83,7951.55,1.39,Turbine
43,T44,10006.03,6276.56,2.95,Turbine
44,T45,8319.9,2961.65,2.1,Turbine
45,T46,2206.46,4481.99,2.84,Turbine
46,T47,10290.35,5486.95,1.73,Turbine
47,T48,1940.67,4581.87,1.48,Turbine
48,T49,5321.83,2030.13,0.8,Turbine
49,T50,9675.67,6357.04,2.53,Turbine
50,T51,9566.5,3284.05,1.65,Turbine
51,T52,2610.42,5883.27,2.31,Turbine
52,T53,2641.13,4339.25,1.77,Turbine
53,T54,9293.62,5187.99,2.25,Turbine
54,T55,5017.95,1714.02,2.9,Turbine
55,T56,4469.29,4034.52,0.66,Turbine
56,T57,6173.91,7539.24,0.89,Turbine
57,T58,4422.44,1038.67,2.34,Turbine
58,T59,9658.63,4886.46,1.51,Turbine
59,T60,3547.46,3972.47,2.06,Turbine
60,T61,9867.18,5469.8,1.26,Turbine
61,T62,10227.89,4497.86,1.63,Turbine
62,T63,2245.49,5212.35,2.3,Turbine
63,T64,8794.04,3411.02,1.69,Turbine
64,T65,4995.34,2400.76,1.83,Turbine
65,T66,5388.11,1479.48,2.9,Turbine
66,T67,9009.81,5644.94,0.55,Turbine
67,T68,5745.19,2150.36,1.62,Turbine
68,T69,3261.61,6899.3,2.78,Turbine
69,T70,8870.84,2973.71,0.89,Turbine
70,T71,4015.1,7188.47,2.76,Turbine
71,T72,3675.65,1985.88,0.93,Turbine
72,T73,11681.8,8862.05,1.59,Turbine
73,T74,3220.92,3139.46,1.45,Turbine
74,T75,8558.1,4445.21,1.66,Turbine
75,T76,7958.51,11524.68,1.76,Turbine
76,T77,5794.93,6014.12,0.82,Turbine
77,T78,2634.81,10437.25,0.95,Turbine
78,T79,5874.83,6633.23,0.87,Turbine
79,T80,9766.1,7762.25,2.35,Turbine
80,T81,2479.83,4823.19,2.42,Turbine
81,T82,8632.14,9697.56,2.6,Turbine
82,T83,3811.67,9287.77,2.09,Turbine
83,T84,5984.54,3876.31,1.98,Turbine
84,T85,9286.01,1494.62,2.91,Turbine
85,T86,622.36,6759.98,2.65,Turbine
86,T87,10072.28,1932.89,1.08,Turbine
87,T88,5964.5,8701.93,0.96,Turbine
88,T89,10758.84,969.9,2.15,Turbine
89,T90,1367.64,8147.43,2.56,Turbine
90,T91,6546.01,2099.45,2.17,Turbine
91,T92,989.31,5994.39,1.24,Turbine
92,T93,9170.73,351.26,1.93,Turbine
93,T94,7362.61,3666.31,1.82,Turbine
94,T95,9187.62,5160.18,2.94,Turbine
95,T96,1582.8,121.08,1.27,Turbine
96,T97,8740.4,7085.92,1.27,Turbine
97,T98,5181.58,9473.06,2.0,Turbine
98,T99,4947.97,717.19,0.92,Turbine
99,T100,554.45,10706.39,0.76,Turbine
100,S01,8689.04,5601.57,0.0,Substation
101,S02,975.86,9864.28,0.0,Substation
102,S03,3963.35,10605.72,0.0,Substation
103,S04,8281.29,10112.82,0.0,Substation
104,S05,1435.65,7033.32,0.0,Substation
105,S06,4650.3,8117.09,0.0,Substation
106,S07,10210.37,11485.75,0.0,Substation
107,S08,8619.93,6666.98,0.0,Substation
108,S09,1696.41,3380.79,0.0,Substation
109,S10,7498.66,6152.84,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
