Node,ID,X,Y,Demand,Kind
0,T01,207.8,2187.68,2.19,Turbine
1,T02,209.93,6818.82,1.15,Turbine
2,T03,2409.59,3868.65,1.72,Turbine
3,T04,8321.4,10177.82,0.72,Turbine
4,T05,9287.84,3303.99,2.1,Turbine
5,T06,653.92,5271.37,2.98,Turbine
6,T07,9414.63,1864.18,1.81,Turbine
7,T08,1635.2,5731.35,1.47,Turbine
8,T09,8064.94,9286.17,1.39,Turbine
9,T10,4469.12,10647.56,1.26,Turbine
10,T11,10764.51,2102.91,1.12,Turbine
11,T12,9872.96,4124.03,0.5,Turbine
12,T13,3361.7,1650.63,1.69,Turbine
13,T14,2571.89,1262.15,3.0,Turbine
14,T15,613.17,3104.7,2.03,Turbine
15,T16,4532.22,5780.73,1.5,Turbine
16,T17,9034.83,462.24,2.81,Turbine
17,T18,1408.08,11104.27,2.14,Turbine
18,T19,10025.96,7979.28,2.04,Turbine
19,T20,2251.12,1920.22,1.96,Turbine
20,T21,9534.87,3717.49,2.42,Turbine
21,T22,4825.13,8925.61,2.47,Turbine
22,T23,8283.13,2759.67,1.28,Turbine
23,T24,897.02,789.68,1.71,Turbine
24,T25,8185.88,7529.2,2.84,Turbine
25,T26,4389.46,11311.73,1.33,Turbine
26,T27,11473.22,7981.77,0.67,Turbine
27,T28,5273.1,633.93,2.29,Turbine
28,T29,8878.76,11424.78,2.87,Turbine
29,T30,7760.82,3326.63,0.52,Turbine
30,T31,9490.3,8407.23,1.2,Turbine
31,T32,6706.42,4103.08,1.11,Turbine
32,T33,11609.52,3924.64,2.9,Turbine
33,T34,10126.49,3498.92,0.55,Turbine
34,T35,4467.63,8647.71,2.36,Turbine
35,T36,3558.22,8988.27,1.27,Turbine
36,T37,4244.83,2193.2,2.85,Turbine
37,T38,2918.33,2831.4,2.67,Turbine
38,T39,988.35,7147.43,1.93,Turbine
39,T40,1686.64,2527.01,2.7,Turbine
40,T41,69.75,9667.76,1.27,Turbine
41,T42,11783.69,8190.86,1.89,Turbine
42,T43,5239.04,6960.6,2.68,Turbine
43,T44,1823.57,5511.23,1.91,Turbine
44,T45,11637.9,9198.39,0.61,Turbine
45,T46,11368.6,10168.55,1.42,Turbine
46,T47,438.89,8698.12,0.5,Turbine
47,T48,9574.71,10595.63,2.68,Turbine
48,T49,10132.83,2839.21,2.66,Turbine
49,T50,443.19,8215.54,1.23,Turbine
50,T51,634.81,1397.97,2.9,Turbine
51,T52,5216.48,1859.66,1.7,Turbine
52,T53,4722.77,9178.67,1.74,Turbine
53,T54,8944.56,5681.96,1.53,Turbine
54,T55,11774.24,6103.76,2.35,Turbine
55,T56,4074.05,9287.25,2.7,Turbine
56,T57,4199.46,7819.76,2.96,Turbine
57,T58,8274.54,3605.76,0.99,Turbine
58,T59,7901.85,148.02,2.04,Turbine
59,T60,10457.61,10306.05,2.5,Turbine
60,T61,3328.25,10674.76,1.25,Turbine
61,T62,2545.12,11241.71,2.32,Turbine
62,T63,5031.62,9844.05,1.4,Turbine
63,T64,498.54,10886.06,1.81,Turbine
64,T65,8052.53,526.52,2.31,Turbine
65,T66,10591.07,5.0,2.32,Turbine
66,T67,4154.36,8308.16,1.39,Turbine
67,T68,6608.27,11797.58,0.68,Turbine
68,T69,6219.57,7833.89,2.04,Turbine
69,T70,7788.89,1449.66,1.87,Turbine
70,T71,2723.55,3940.04,0.92,Turbine
71,T72,7210.04,4623.73,1.59,Turbine
72,T73,734.65,7201.6,2.83,Turbine
73,T74,9270.99,1618.31,1.52,Turbine
74,T75,2969.89,9724.24,2.41,Turbine
75,T76,9068.02,10427.48,1.09,Turbine
76,T77,5804.62,6948.43,1.11,Turbine
77,T78,597.54,568.67,1.24,Turbine
78,T79,8275.36,10920.83,1.52,Turbine
79,T80,9301.29,866.73,0.92,Turbine
80,T81,1030.71,7668.47,2.37,Turbine
81,T82,7031.8,6324.86,1.9,Turbine
82,T83,7027.42,8386.19,0.89,Turbine
83,T84,20.05,5912.22,2.11,Turbine
84,T85,1710.51,6747.57,2.4,Turbine
85,T86,276.85,391.04,2.67,Turbine
86,T87,5479.95,281.41,2.56,Turbine
87,T88,1357.39,8964.86,2.56,Turbine
88,T89,2813.18,6178.91,1.28,Turbine
89,T90,1218.91,837.79,1.73,Turbine
90,T91,4459.46,7221.18,2.45,Turbine
91,T92,5627.42,8408.77,2.18,Turbine
92,T93,7012.0,9661.57,1.17,Turbine
93,T94,7645.94,3054.21,0.51,Turbine
94,T95,4613.25,656.11,2.19,Turbine
95,T96,11065.82,3457.01,2.27,Turbine
96,T97,7953.07,3855.67,0.62,Turbine
97,T98,4055.71,1325.83,0.61,Turbine
98,T99,6958.99,2044.1,2.18,Turbine
99,T100,7433.42,4220.94,1.25,Turbine
100,S01,4402.63,4809.87,0.0,Substation
101,S02,2698.68,2333.19,0.0,Substation
102,S03,3123.32,1741.52,0.0,Substation
103,S04,4292.97,10936.75,0.0,Substation
104,S05,2682.76,8192.1,0.0,Substation
105,S06,7350.67,10083.35,0.0,Substation
106,S07,1524.21,5024.93,0.0,Substation
107,S08,1948.84,1809.04,0.0,Substation
num_vessels,10
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
