Node,ID,X,Y,Demand,Kind
0,T01,9761.63,6453.45,2.09,Turbine
1,T02,2471.72,2083.84,1.87,Turbine
2,T03,6603.7,6036.36,1.09,Turbine
3,T04,9983.54,1328.11,1.7,Turbine
4,T05,8583.65,1432.43,1.29,Turbine
5,T06,4768.13,4196.54,1.13,Turbine
6,T07,7838.09,5658.31,0.8,Turbine
7,T08,10437.31,7882.12,2.67,Turbine
8,T09,11186.54,8460.71,2.6,Turbine
9,T10,10796.6,8038.71,1.06,Turbine
10,T11,2221.92,2475.52,1.05,Turbine
11,T12,5466.27,4354.53,1.11,Turbine
12,T13,6247.55,7696.76,1.82,Turbine
13,T14,9004.58,1313.13,2.18,Turbine
14,T15,10191.62,7080.79,2.96,Turbine
15,T16,6099.85,7000.42,1.15,Turbine
16,T17,9744.59,1557.19,2.7,Turbine
17,T18,8775.12,2946.54,2.35,Turbine
18,T19,10282.92,1558.09,1.56,Turbine
19,T20,9802.49,7235.45,2.67,Turbine
20,T21,8039.51,1863.95,2.15,Turbine
21,T22,9803.94,5344.28,2.63,Turbine
22,T23,5315.64,3994.09,1.27,Turbine
23,T24,10115.07,8645.78,1.28,Turbine
24,T25,7430.17,5865.9,0.59,Turbine
25,T26,8445.74,3424.31,0.71,Turbine
26,T27,10557.79,2499.16,2.85,Turbine
27,T28,4758.87,6896.61,1.39,Turbine
28,T29,10028.84,3754.84,1.68,Turbine
29,T30,4931.2,4654.78,2.42,Turbine
30,T31,9339.86,3809.29,1.83,Turbine
31,T32,3988.74,5162.39,1.14,Turbine
32,T33,9497.44,4277.07,1.1,Turbine
33,T34,7906.51,6248.1,0.93,Turbine
34,T35,9425.89,3217.49,1.87,Turbine
35,T36,10355.54,7586.03,0.85,Turbine
36,T37,10965.11,8767.54,2.71,Turbine
37,T38,5468.72,8628.09,1.93,Turbine
38,T39,3134.41,2143.83,2.46,Turbine
39,T40,9691.8,3408.37,0.87,Turbine
40,T41,5014.36,3922.9,1.59,Turbine
41,T42,10038.36,6323.47,2.97,Turbine
42,T43,10406.92,3899.66,2.79,Turbine
43,T44,5313.48,3520.38,2.41,Turbine
44,T45,5876.63,3928.65,1.58,Turbine
45,T46,5987.41,7927.09,1.53,Turbine
46,T47,10085.82,8012.39,1.78,Turbine
47,T48,10516.89,4626.74,1.78,Turbine
48,T49,10243.54,6101.18,1.33,Turbine
49,T50,4656.12,7364.8,1.05,Turbine
50,T51,9813.28,6784.03,1.17,Turbine
51,T52,3532.36,1651.41,2.26,Turbine
52,T53,8594.25,1134.15,2.41,Turbine
53,T54,7028.2,5923.53,1.0,Turbine
54,T55,2221.83,2093.74,0.7,Turbine
55,T56,8038.96,3539.1,1.84,Turbine
56,T57,9411.41,5237.61,2.81,Turbine
57,T58,8628.59,1828.08,1.48,Turbine
58,T59,9092.46,2127.02,2.94,Turbine
59,T60,5339.97,7991.88,2.88,Turbine
60,T61,5630.97,7377.31,2.17,Turbine
61,T62,10785.8,7109.9,2.56,Turbine
62,T63,8403.02,707.95,1.39,Turbine
63,T64,9637.67,5938.51,1.04,Turbine
64,T65,11004.78,5044.54,2.29,Turbine
65,T66,8963.48,1039.78,1.48,Turbine
66,T67,10857.92,1658.52,1.63,Turbine
67,T68,5717.98,3700.15,2.88,Turbine
68,T69,8802.03,3626.85,2.77,Turbine
69,T70,4637.44,4590.91,1.61,Turbine
70,T71,4908.59,5040.2,2.3,Turbine
71,T72,7185.26,5134.96,1.65,Turbine
72,T73,10400.65,1255.18,2.32,Turbine
73,T74,10357.09,4337.58,2.06,Turbine
74,T75,6302.89,5716.93,1.01,Turbine
75,T76,10531.4,738.08,2.95,Turbine
76,T77,9884.69,4570.32,2.37,Turbine
77,T78,2449.38,2748.92,2.71,Turbine
78,T79,8143.52,6105.46,1.55,Turbine
79,T80,8619.19,3153.87,1.06,Turbine
80,T81,9283.06,1677.73,2.63,Turbine
81,T82,11428.1,7071.12,1.58,Turbine
82,T83,10849.48,7509.33,1.56,Turbine
83,T84,10114.22,3496.16,0.91,Turbine
84,T85,11131.74,4763.57,0.95,Turbine
85,T86,10693.07,6361.13,2.2,Turbine
86,T87,5984.75,3394.64,2.1,Turbine
87,T88,7486.2,5484.63,2.72,Turbine
88,T89,10137.97,6593.27,2.38,Turbine
89,T90,9853.33,8213.01,1.5,Turbine
90,T91,6979.5,5404.99,2.98,Turbine
91,T92,10301.2,2107.16,1.22,Turbine
92,T93,2514.54,925.71,2.02,Turbine
93,T94,2560.56,1730.95,1.12,Turbine
94,T95,9210.4,4395.76,1.7,Turbine
95,T96,5069.04,6935.59,2.59,Turbine
96,T97,10042.38,986.24,2.95,Turbine
97,T98,2284.73,741.24,1.53,Turbine
98,T99,6020.16,7459.02,2.68,Turbine
99,T100,10458.35,1809.25,1.79,Turbine
100,S01,5718.47,1143.35,0.0,Substation
101,S02,4688.02,6000.85,0.0,Substation
102,S03,9747.59,4895.47,0.0,Substation
103,S04,5439.7,4801.54,0.0,Substation
104,S05,4506.65,2660.1,0.0,Substation
105,S06,9342.69,754.28,0.0,Substation
106,S07,5994.94,6567.14,0.0,Substation
107,S08,5534.16,5900.89,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
