Node,ID,X,Y,Demand,Kind
0,T01,395.05,3608.5,1.01,Turbine
1,T02,8518.92,8415.9,1.67,Turbine
2,T03,6067.85,272.89,2.93,Turbine
3,T04,903.6,3983.52,1.6,Turbine
4,T05,8434.28,393.0,2.7,Turbine
5,T06,6505.87,4796.87,0.76,Turbine
6,T07,4357.02,3840.29,0.75,Turbine
7,T08,8810.91,4330.63,0.8,Turbine
8,T09,8227.52,7893.9,2.76,Turbine
9,T10,9903.13,8455.79,2.78,Turbine
10,T11,3000.57,4945.26,0.54,Turbine
11,T12,1650.43,6547.73,1.68,Turbine
12,T13,670.63,1962.56,2.22,Turbine
13,T14,8355.16,6554.93,2.91,Turbine
14,T15,6306.72,8181.13,1.18,Turbine
15,T16,953.34,271.42,1.83,Turbine
16,T17,2837.71,10887.88,0.77,Turbine
17,T18,11689.88,11917.57,0.7,Turbine
18,T19,9279.12,2358.76,1.82,Turbine
19,T20,1138.59,6374.08,2.55,Turbine
20,T21,5975.5,8742.49,1.46,Turbine
21,T22,511.13,10811.06,2.97,Turbine
22,T23,2649.46,10030.5,2.1,Turbine
23,T24,2614.41,11032.95,1.6,Turbine
24,T25,4276.42,10995.52,2.17,Turbine
25,T26,10766.31,5034.03,2.46,Turbine
26,T27,6171.77,2597.5,2.71,Turbine
27,T28,369.72,9650.82,1.02,Turbine
28,T29,270.21,10271.66,0.81,Turbine
29,T30,11670.72,10103.56,1.22,Turbine
30,T31,7151.42,4310.94,1.77,Turbine
31,T32,10308.05,8096.8,1.81,Turbine
32,T33,9167.22,9702.63,2.0,Turbine
33,T34,4788.53,4927.92,2.89,Turbine
34,T35,6210.28,9364.82,1.53,Turbine
35,T36,6310.08,1163.08,2.09,Turbine
36,T37,2275.12,1533.07,0.56,Turbine
37,T38,1303.45,6894.62,0.67,Turbine
38,T39,9295.61,10935.07,2.56,Turbine
39,T40,8528.48,2527.39,0.84,Turbine
40,T41,6621.99,823.94,1.29,Turbine
41,T42,6844.88,382.37,1.41,Turbine
42,T43,7303.38,3467.74,1.13,Turbine
43,T44,7552.34,10173.92,1.0,Turbine
44,T45,5651.22,879.8,2.35,Turbine
45,T46,5980.96,9899.64,1.66,Turbine
46,T47,3568.03,9169.31,1.31,Turbine
47,T48,7929.95,2729.77,1.42,Turbine
48,T49,9677.04,5266.17,2.24,Turbine
49,T50,6799.25,2768.91,2.45,Turbine
50,T51,5116.83,11006.66,2.52,Turbine
51,T52,7789.22,7576.89,2.46,Turbine
52,T53,7855.01,2278.22,2.17,Turbine
53,T54,3113.38,8549.76,1.98,Turbine
54,T55,8990.02,761.57,0.59,Turbine
55,T56,11883.37,88.74,1.23,Turbine
56,T57,6078.97,1515.41,1.24,Turbine
57,T58,9592.96,6201.49,1.09,Turbine
58,T59,6439.01,10566.66,1.61,Turbine
59,T60,9940.19,10910.04,0.97,Turbine
60,T61,6338.06,774.89,2.6,Turbine
61,T62,971.56,10021.17,2.9,Turbine
62,T63,11016.27,9726.01,2.47,Turbine
63,T64,5841.01,4448.77,1.44,Turbine
64,T65,11215.28,6960.81,2.88,Turbine
65,T66,4926.26,9289.69,0.88,Turbine
66,T67,6050.33,8279.78,0.74,Turbine
67,T68,435.57,4387.75,2.79,Turbine
68,T69,7150.56,3949.2,1.76,Turbine
69,T70,4533.46,11461.45,1.73,Turbine
70,T71,6249.79,10749.88,2.34,Turbine
71,T72,9950.21,3192.66,0.61,Turbine
72,T73,2047.78,11816.08,1.89,Turbine
73,T74,9671.93,2692.03,2.37,Turbine
74,T75,3917.99,4914.56,1.92,Turbine
75,T76,6533.92,4498.5,2.37,Turbine
76,T77,4846.78,6825.54,1.96,Turbine
77,T78,3402.05,585.66,1.88,Turbine
78,T79,3840.25,1761.4,0.65,Turbine
79,T80,5979.53,3887.73,1.22,Turbine
80,T81,9298.15,7572.51,2.6,Turbine
81,T82,1043.39,9731.2,1.15,Turbine
82,T83,4105.87,10383.57,0.97,Turbine
83,T84,507.29,2974.05,1.08,Turbine
84,T85,10814.26,1905.6,1.87,Turbine
85,T86,3027.35,5223.02,1.25,Turbine
86,T87,11657.53,9785.29,0.89,Turbine
87,T88,542.59,879.8,0.65,Turbine
88,T89,10102.58,2535.66,1.02,Turbine
89,T90,9650.31,10597.99,1.15,Turbine
90,T91,647.69,2713.9,2.85,Turbine
91,T92,7786.9,392.26,1.67,Turbine
92,T93,6076.93,11694.78,1.04,Turbine
93,T94,4044.69,11566.67,2.48,Turbine
94,T95,9882.46,6842.72,1.91,Turbine
95,T96,403.99,4097.5,1.75,Turbine
96,T97,7583.42,2567.46,1.01,Turbine
97,T98,1280.88,8424.89,2.85,Turbine
98,T99,2859.22,3684.88,2.48,Turbine
99,T100,7348.77,11267.7,2.95,Turbine
100,S01,9607.69,9485.19,0.0,Substation
101,S02,2809.53,488.76,0.0,Substation
102,S03,5025.3,5631.19,0.0,Substation
103,S04,4029.8,96.29,0.0,Substation
104,S05,10691.96,10456.23,0.0,Substation
105,S06,6654.77,11221.09,0.0,Substation
106,S07,5032.24,11539.35,0.0,Substation
107,S08,6370.93,3537.24,0.0,Substation
num_vessels,8
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
