Node,ID,X,Y,Demand,Kind
0,T01,839.91,7302.07,1.87,Turbine
1,T02,10097.72,3201.1,2.98,Turbine
2,T03,3068.89,7087.23,0.73,Turbine
3,T04,3104.25,364.37,1.25,Turbine
4,T05,2168.31,9979.62,1.5,Turbine
5,T06,6017.32,5099.27,1.6,Turbine
6,T07,7215.56,7890.2,1.94,Turbine
7,T08,7261.25,716.28,0.84,Turbine
8,T09,8644.46,2107.54,1.46,Turbine
9,T10,169.62,11116.16,2.92,Turbine
10,T11,11096.67,6986.03,1.69,Turbine
11,T12,7084.34,10777.21,1.06,Turbine
12,T13,5892.75,9276.09,2.15,Turbine
13,T14,10078.04,7817.33,2.37,Turbine
14,T15,6372.32,9440.45,0.9,Turbine
15,T16,801.23,3816.39,1.38,Turbine
16,T17,1409.21,8632.12,2.38,Turbine
17,T18,4292.06,2712.11,1.21,Turbine
18,T19,6179.86,1157.72,2.43,Turbine
19,T20,9507.59,10906.2,1.17,Turbine
20,T21,1564.83,5626.2,1.48,Turbine
21,T22,8775.19,2994.7,2.64,Turbine
22,T23,10191.52,5864.19,1.65,Turbine
23,T24,1144.67,1532.53,1.97,Turbine
24,T25,8610.73,7791.03,2.45,Turbine
25,T26,7770.92,1554.32,0.8,Turbine
26,T27,2574.15,1426.12,2.03,Turbine
27,T28,2153.69,5805.91,1.54,Turbine
28,T29,9526.98,6981.2,2.99,Turbine
29,T30,3720.33,4347.73,0.61,Turbine
30,T31,135.27,9212.28,2.34,Turbine
31,T32,2086.93,6324.57,1.57,Turbine
32,T33,9345.79,1526.15,2.47,Turbine
33,T34,4444.07,11789.77,0.72,Turbine
34,T35,1885.39,5882.48,1.67,Turbine
35,T36,4092.1,9590.31,1.06,Turbine
36,T37,8870.43,9162.41,1.98,Turbine
37,T38,7224.07,2544.11,1.75,Turbine
38,T39,3121.19,6573.65,1.27,Turbine
39,T40,2968.25,5865.61,2.67,Turbine
40,T41,2090.26,4973.08,1.47,Turbine
41,T42,10137.07,1013.31,2.21,Turbine
42,T43,6186.63,2537.18,1.54,Turbine
43,T44,2790.81,7000.86,2.21,Turbine
44,T45,4993.61,11729.76,0.87,Turbine
45,T46,6264.16,1539.1,1.79,Turbine
46,T47,5574.06,1387.81,2.81,Turbine
47,T48,6081.96,8294.3,1.11,Turbine
48,T49,3913.76,3357.85,1.6,Turbine
49,T50,9353.65,2461.12,0.85,Turbine
50,T51,5840.26,11450.21,2.51,Turbine
51,T52,342.23,8365.5,2.98,Turbine
52,T53,4598.93,6277.63,0.8,Turbine
53,T54,7719.04,4965.46,2.61,Turbine
54,T55,4460.32,8706.4,1.75,Turbine
55,T56,2668.65,6662.12,2.13,Turbine
56,T57,635.89,6427.18,2.62,Turbine
57,T58,319.02,3021.23,1.1,Turbine
58,T59,6578.84,4182.16,1.1,Turbine
59,T60,10958.72,9344.96,1.82,Turbine
60,T61,5545.64,9848.83,2.0,Turbine
61,T62,7926.52,8993.5,2.41,Turbine
62,T63,141.73,5582.46,2.73,Turbine
63,T64,2333.53,1189.7,0.51,Turbine
64,T65,6435.89,6162.1,0.84,Turbine
65,T66,11942.63,4707.9,1.01,Turbine
66,T67,8110.16,7192.24,1.88,Turbine
67,T68,392.14,9582.99,1.52,Turbine
68,T69,11210.16,11432.15,2.11,Turbine
69,T70,850.5,9994.42,0.68,Turbine
70,T71,821.22,310.29,2.14,Turbine
71,T72,1025.67,11778.18,1.93,Turbine
72,T73,6635.78,3304.21,0.52,Turbine
73,T74,8995.64,10178.05,2.28,Turbine
74,T75,6032.93,4079.97,2.0,Turbine
75,T76,9751.07,6127.55,1.62,Turbine
76,T77,132.11,2528.34,2.21,Turbine
77,T78,2290.08,10986.11,2.59,Turbine
78,T79,11051.9,6599.63,0.53,Turbine
79,T80,7090.12,4270.9,1.54,Turbine
80,T81,3127.16,5120.33,1.05,Turbine
81,T82,1627.71,11045.55,0.66,Turbine
82,T83,863.86,11426.35,2.88,Turbine
83,T84,9662.23,2807.67,1.5,Turbine
84,T85,8903.8,10973.31,2.42,Turbine
85,T86,4637.45,7044.45,2.19,Turbine
86,T87,11541.55,4208.22,0.94,Turbine
87,T88,2610.47,3194.31,0.84,Turbine
88,T89,3917.65,4714.08,2.74,Turbine
89,T90,9118.16,11830.61,0.53,Turbine
90,T91,5337.33,9681.43,1.46,Turbine
91,T92,4411.83,7172.91,2.4,Turbine
92,T93,11352.24,10394.78,1.72,Turbine
93,T94,9008.56,6478.49,1.75,Turbine
94,T95,752.94,4955.01,2.91,Turbine
95,T96,10405.79,7164.72,0.64,Turbine
96,T97,10002.19,2197.98,1.38,Turbine
97,T98,9224.86,9108.47,2.85,Turbine
98,T99,4788.92,218.64,0.81,Turbine
99,T100,156.77,6134.63,2.46,Turbine
100,S01,8387.9,5706.14,0.0,Substation
101,S02,6076.14,7051.69,0.0,Substation
102,S03,3702.59,699.87,0.0,Substation
103,S04,7353.25,4180.54,0.0,Substation
104,S05,11271.49,3036.75,0.0,Substation
105,S06,4420.37,4148.22,0.0,Substation
106,S07,1775.38,2725.36,0.0,Substation
107,S08,11585.0,1082.74,0.0,Substation
num_vessels,6
charge_capacity,341
velocity,5
consumption_rate,0.016
vessel_cost,1000
station_cost,10000
sailing_cost,0.1
num_time_windows,8
